ram_limit,cpu_limit,ram_usage,cpu_usage,n,lat99
2944M,2.0,759808000.0,0.767112,200,53089948
2944M,2.0,759808000.0,0.695023,200,55198710
2944M,2.0,769576960.0,0.619892,200,53879171
2944M,2.0,769576960.0,0.627631,200,62593594
2944M,2.0,838103040.0,0.618347,250,64263476
896M,4.5,304214016.0,1.481211,100,37796
2944M,2.0,838103040.0,0.616065,250,56533566
896M,4.5,305283072.0,1.537184,100,45601
2944M,2.0,834473984.0,0.668538,250,56734931
896M,4.5,319000576.0,1.712088,100,36511
2944M,2.0,834473984.0,0.670814,250,57002217
896M,4.5,308695040.0,1.712088,100,50189
896M,4.5,312356864.0,1.705808,100,52298
2944M,2.0,930979840.0,0.666192,300,64475279
896M,4.5,367149056.0,1.699725,150,146038
2944M,2.0,938582016.0,0.663558,300,63862103
896M,4.5,367149056.0,1.699963,150,143471
2944M,2.0,997482496.0,0.662886,350,69196111
896M,4.5,364937216.0,1.670489,150,115642
2944M,2.0,1154490368.0,0.660626,350,70335279
896M,4.5,365690880.0,1.682275,150,149344
896M,4.5,364429312.0,1.682252,150,145972
2944M,2.0,1231306752.0,0.662648,400,72021205
896M,4.5,437985280.0,1.678161,200,248973
2944M,2.0,1231306752.0,0.667289,400,71841320
896M,4.5,430727168.0,1.676606,200,262248
896M,4.5,430727168.0,1.671921,200,248676
2944M,2.0,1258573824.0,0.676636,400,71400762
896M,4.5,420229120.0,1.661833,200,242693
2944M,2.0,1229123584.0,0.676636,450,75793195
896M,4.5,438001664.0,1.66692,200,205547
896M,4.5,570429440.0,1.655654,250,3024793
2944M,2.0,1383944192.0,0.671012,450,75734729
896M,4.5,562671616.0,1.654916,250,1754884
2944M,2.0,1383944192.0,0.673562,450,75891134
896M,4.5,572243968.0,1.651584,250,4419472
896M,4.5,597610496.0,1.644152,250,5065540
2944M,2.0,1531494400.0,0.670105,450,75456399
896M,4.5,597610496.0,1.644152,250,1266308
2944M,2.0,1513984000.0,0.675539,550,78409693
896M,4.5,1296498688.0,1.643443,300,661872
896M,4.5,1551454208.0,1.57282,300,225126
2944M,2.0,1520898048.0,0.704604,550,77693883
2944M,2.0,1628217344.0,0.749302,550,75781324
896M,4.5,1670873088.0,0.825091,300,6412607
2944M,2.0,1628217344.0,0.85061,600,71831107
2944M,2.0,1781202944.0,0.916434,600,72689312
2944M,2.0,1804132352.0,0.920331,600,82009131
1024M,4.5,249057280.0,1.682863,50,3178
2816M,2.0,749178880.0,0.448159,50,207636
2816M,2.0,247730176.0,0.659812,50,160571
1024M,4.5,247967744.0,1.346223,50,1022
2816M,2.0,245452800.0,0.679742,50,174742
2816M,2.0,252805120.0,0.668011,50,88053
1024M,4.5,303833088.0,1.399332,100,47860
2816M,2.0,245858304.0,0.64912,50,96591
1024M,4.5,302436352.0,1.643245,100,45367
2816M,2.0,417001472.0,0.646313,100,2865387
1024M,4.5,304590848.0,1.659652,100,49937
2816M,2.0,421019648.0,0.645672,100,3155861
1024M,4.5,308170752.0,1.712643,100,36809
2816M,2.0,397529088.0,0.633236,100,4207566
1024M,4.5,306229248.0,1.762232,100,42337
2816M,2.0,421744640.0,0.63222,100,4509514
1024M,4.5,356753408.0,1.726433,150,135891
2816M,2.0,420737024.0,0.63246,100,4518413
1024M,4.5,364269568.0,1.750091,150,121837
2816M,2.0,596983808.0,0.63246,150,31715215
1024M,4.5,367394816.0,1.720333,150,120979
2816M,2.0,596983808.0,0.645332,150,31365176
1024M,4.5,372572160.0,1.725015,150,146117
2816M,2.0,582086656.0,0.657372,150,31158030
1024M,4.5,357744640.0,1.710898,150,141936
2816M,2.0,590974976.0,0.657372,150,32999233
1024M,4.5,421740544.0,1.701822,200,254170
2816M,2.0,596320256.0,0.661014,150,29435083
1024M,4.5,433078272.0,1.684964,200,291824
2816M,2.0,743002112.0,0.665882,200,45389872
1024M,4.5,433078272.0,1.684441,200,254832
2816M,2.0,723488768.0,0.669101,200,47118257
1024M,4.5,424742912.0,1.671575,200,249147
2816M,2.0,728965120.0,0.675723,200,46219729
1024M,4.5,427958272.0,1.671575,200,263462
2816M,2.0,753537024.0,0.675723,200,49274497
1024M,4.5,542588928.0,1.665838,250,606343
2816M,2.0,746356736.0,0.673927,200,47392937
1024M,4.5,616370176.0,1.652733,250,3525747
2816M,2.0,835289088.0,0.670497,250,59826109
1024M,4.5,585211904.0,1.649905,250,1966773
1024M,4.5,613629952.0,1.646077,250,6617897
2816M,2.0,875851776.0,0.666859,250,60043187
1024M,4.5,613629952.0,1.648545,250,3701558
2816M,2.0,832077824.0,0.670169,250,57178974
2816M,2.0,874569728.0,0.670292,250,57269169
1024M,4.5,1798873088.0,1.456223,300,13604310
2816M,2.0,970477568.0,0.678985,300,65438793
1024M,4.5,1798873088.0,1.481806,300,14713668
2816M,2.0,970477568.0,0.674935,300,63409010
1024M,4.5,1785765888.0,1.638737,300,158887
2816M,2.0,971227136.0,0.683991,300,67386523
1024M,4.5,1801134080.0,1.482275,300,17317775
2816M,2.0,1110155264.0,0.730901,350,60326494
2816M,2.0,1110155264.0,0.822043,350,55865095
2816M,2.0,1120030720.0,0.890396,350,54667115
2816M,2.0,1120030720.0,0.918597,350,71595801
2816M,2.0,1058906112.0,0.851058,350,74390830
1152M,4.5,244367360.0,1.726257,50,1028
2816M,2.0,1175842816.0,0.636152,400,76471780
2816M,2.0,1418973184.0,0.629706,500,81550573
2816M,2.0,1418973184.0,0.631582,500,79587415
1152M,4.5,311922688.0,1.468928,100,40348
1152M,4.5,311922688.0,1.612321,100,39433
2816M,2.0,1435762688.0,0.640541,500,78047331
1152M,4.5,309346304.0,1.612321,100,38562
2816M,2.0,1581043712.0,0.664104,600,81387417
1152M,4.5,308641792.0,1.707903,100,51973
1152M,4.5,317300736.0,1.707903,100,48855
1152M,4.5,361058304.0,1.688939,150,157840
1152M,4.5,363671552.0,1.688939,150,130303
2688M,2.0,740982784.0,0.67227,50,145207
1152M,4.5,363532288.0,1.702918,150,140327
2688M,2.0,256139264.0,0.686621,50,123121
1152M,4.5,363683840.0,1.710235,150,136148
2688M,2.0,256139264.0,0.678032,50,86190
1152M,4.5,363175936.0,1.710235,150,145246
2688M,2.0,246841344.0,0.638888,50,83824
1152M,4.5,436277248.0,1.706995,200,251436
2688M,2.0,255139840.0,0.658633,50,7298
1152M,4.5,445427712.0,1.704337,200,254707
2688M,2.0,443904000.0,0.643184,100,4441490
1152M,4.5,445427712.0,1.693309,200,270615
2688M,2.0,411140096.0,0.633991,100,8670574
1152M,4.5,435290112.0,1.678532,200,287066
2688M,2.0,422330368.0,0.616084,100,6623172
1152M,4.5,426287104.0,1.671491,200,247509
2688M,2.0,434221056.0,0.600417,100,9967580
1152M,4.5,553492480.0,1.671491,250,1384411
2688M,2.0,434221056.0,0.597243,100,8508434
1152M,4.5,587771904.0,1.668549,250,4268370
2688M,2.0,600395776.0,0.594962,150,30832627
1152M,4.5,595128320.0,1.64869,250,5195505
2688M,2.0,603521024.0,0.607069,150,34632352
1152M,4.5,603967488.0,1.64075,250,4835824
2688M,2.0,600387584.0,0.627734,150,33521557
1152M,4.5,622497792.0,1.647012,250,7142629
2688M,2.0,619970560.0,0.641472,150,33898105
1152M,4.5,906760192.0,1.648379,300,15613298
2688M,2.0,609882112.0,0.637276,150,33811289
1152M,4.5,923795456.0,1.644671,300,14197766
2688M,2.0,744488960.0,0.635621,200,47877092
1152M,4.5,920256512.0,1.660512,300,13449128
2688M,2.0,750575616.0,0.642597,200,49651043
1152M,4.5,930250752.0,1.663171,300,14051205
2688M,2.0,715124736.0,0.657405,200,50433093
1152M,4.5,930250752.0,1.666683,300,21831613
2688M,2.0,764477440.0,0.667145,200,46713182
1152M,4.5,1598484480.0,1.666683,350,230515
2688M,2.0,764477440.0,0.666087,200,44333779
1152M,4.5,1879019520.0,1.682995,350,209216
2688M,2.0,817147904.0,0.690147,250,54399695
2688M,2.0,912572416.0,0.717756,250,53909764
2688M,2.0,912572416.0,0.747771,250,44769120
2688M,2.0,914313216.0,0.859074,250,39302587
2688M,2.0,976113664.0,0.859074,250,61151628
2688M,2.0,1000583168.0,0.79698,300,70536701
2688M,2.0,1000583168.0,0.673447,300,69113475
2688M,2.0,964902912.0,0.62501,300,68530492
1280M,4.5,247427072.0,1.428116,50,2236
2688M,2.0,964841472.0,0.62501,300,69682470
1280M,4.5,311472128.0,1.445637,100,42555
2688M,2.0,984014848.0,0.627304,300,63605093
1280M,4.5,311472128.0,1.611394,100,43270
2688M,2.0,1068204032.0,0.665558,350,68582134
1280M,4.5,302804992.0,1.67315,100,48347
1280M,4.5,311418880.0,1.6874,100,42093
2688M,2.0,1181126656.0,0.665558,400,72048770
1280M,4.5,312557568.0,1.712288,100,41196
2688M,2.0,1181126656.0,0.665172,400,71211550
1280M,4.5,365330432.0,1.704663,150,131787
1280M,4.5,365330432.0,1.702737,150,139958
2688M,2.0,1163403264.0,0.662756,400,74052191
1280M,4.5,368037888.0,1.696221,150,122835
2688M,2.0,1163403264.0,0.661961,400,71992919
1280M,4.5,374362112.0,1.683049,150,140167
2688M,2.0,1153654784.0,0.665656,400,73314842
1280M,4.5,363298816.0,1.679562,150,139959
1280M,4.5,444928000.0,1.677957,200,283151
2688M,2.0,1256452096.0,0.662141,450,75365185
1280M,4.5,420679680.0,1.677957,200,278169
2688M,2.0,1371082752.0,0.66672,450,75713287
1280M,4.5,420679680.0,1.672241,200,260320
1280M,4.5,418811904.0,1.659125,200,269557
2688M,2.0,1358311424.0,0.672263,450,75408631
1280M,4.5,418963456.0,1.659125,200,345354
2688M,2.0,1358311424.0,0.672315,450,75620087
1280M,4.5,647659520.0,1.654202,250,8110355
1280M,4.5,647659520.0,1.649558,250,4788624
2688M,2.0,1298997248.0,0.669247,450,75394569
1280M,4.5,632569856.0,1.653029,250,783129
2688M,2.0,1384669184.0,0.67041,500,77508348
1280M,4.5,569278464.0,1.62302,250,2930556
1280M,4.5,593793024.0,1.646396,250,3363822
2688M,2.0,1409679360.0,0.672559,500,77360747
1280M,4.5,887160832.0,1.646396,300,15322901
2688M,2.0,1409679360.0,0.672559,500,77460264
1280M,4.5,933396480.0,1.644466,300,13293114
1280M,4.5,933396480.0,1.644466,300,14595357
2688M,2.0,1387638784.0,0.666287,500,77960949
1280M,4.5,925761536.0,1.660779,300,19596524
2688M,2.0,1574789120.0,0.658378,600,81737246
1280M,4.5,949678080.0,1.660779,300,15884128
1280M,4.5,1105145856.0,1.644036,350,24053576
1280M,4.5,1102176256.0,1.66174,350,24270980
2560M,2.0,729845760.0,0.649049,50,96092
1280M,4.5,1111080960.0,1.6941,350,22201347
2560M,2.0,253845504.0,0.649049,50,408275
1280M,4.5,1144414208.0,1.6941,350,24667147
2560M,2.0,258293760.0,0.628953,50,91428
1280M,4.5,1094144000.0,1.705298,350,23927614
2560M,2.0,263647232.0,0.627034,50,121038
1280M,4.5,1421389824.0,1.719429,400,226844
2560M,2.0,453910528.0,0.644439,100,1986621
1280M,4.5,1879920640.0,1.532578,400,22032238
2560M,2.0,430903296.0,0.67325,100,8198954
2560M,2.0,438812672.0,0.678639,100,184659
2560M,2.0,438812672.0,0.718281,100,6193467
2560M,2.0,418856960.0,0.802925,100,198888
2560M,2.0,605319168.0,0.802925,150,36764219
2560M,2.0,605319168.0,0.766732,150,37771059
2560M,2.0,613679104.0,0.703501,150,41360404
1408M,4.5,241672192.0,1.729308,50,1232
2560M,2.0,610676736.0,0.619518,150,44908628
2560M,2.0,613658624.0,0.618354,150,42464200
2560M,2.0,712077312.0,0.625514,200,52323624
2560M,2.0,732053504.0,0.645625,200,48638754
1408M,4.5,306765824.0,1.419909,100,37833
2560M,2.0,741294080.0,0.670492,200,49755922
1408M,4.5,306765824.0,1.597422,100,42097
1408M,4.5,307023872.0,1.70111,100,32209
2560M,2.0,737312768.0,0.663581,200,47754579
1408M,4.5,308146176.0,1.703974,100,39956
2560M,2.0,745246720.0,0.66559,200,47173420
1408M,4.5,311762944.0,1.703974,100,45374
2560M,2.0,853606400.0,0.667288,250,58384732
1408M,4.5,353587200.0,1.703895,150,131468
2560M,2.0,853606400.0,0.67031,250,58445829
1408M,4.5,353587200.0,1.703895,150,150972
2560M,2.0,823590912.0,0.667781,250,56723687
1408M,4.5,350728192.0,1.694021,150,132906
2560M,2.0,975110144.0,0.666843,300,65960211
1408M,4.5,359165952.0,1.694021,150,145316
1408M,4.5,359165952.0,1.682262,150,146152
2560M,2.0,1062260736.0,0.670397,300,64817228
1408M,4.5,415768576.0,1.682262,200,269315
2560M,2.0,975515648.0,0.667651,300,64480894
1408M,4.5,427761664.0,1.68038,200,259481
2560M,2.0,980598784.0,0.669671,300,64125069
1408M,4.5,417193984.0,1.662941,200,227224
2560M,2.0,990113792.0,0.664245,350,71198468
1408M,4.5,423141376.0,1.663838,200,258399
1408M,4.5,412745728.0,1.663838,200,244902
2560M,2.0,1150365696.0,0.662656,350,69794226
1408M,4.5,538447872.0,1.659959,250,1976443
2560M,2.0,1098797056.0,0.670726,350,69536219
1408M,4.5,710176768.0,1.653884,250,5722309
1408M,4.5,710176768.0,1.640066,250,607616
2560M,2.0,1272152064.0,0.667646,450,76516147
1408M,4.5,566964224.0,1.640066,250,5293443
2560M,2.0,1264640000.0,0.666799,450,75505161
1408M,4.5,567029760.0,1.642881,250,5904113
2560M,2.0,1260437504.0,0.668111,450,76499307
1408M,4.5,870457344.0,1.642881,300,19387290
1408M,4.5,901316608.0,1.646752,300,18043757
2560M,2.0,1327788032.0,0.661695,450,75674107
1408M,4.5,933982208.0,1.655139,300,15551846
2560M,2.0,1292570624.0,0.667775,450,76184764
1408M,4.5,945778688.0,1.665529,300,15069721
1408M,4.5,945778688.0,1.665529,300,13270704
2560M,2.0,1477050368.0,0.663533,500,77988966
1408M,4.5,1097125888.0,1.656327,350,22070018
2560M,2.0,1498877952.0,0.665568,550,80375525
1408M,4.5,1121275904.0,1.669452,350,25347324
1408M,4.5,1122942976.0,1.685455,350,26884359
2560M,2.0,1548070912.0,0.65203,600,81796193
1408M,4.5,1102712832.0,1.690943,350,23698330
2560M,2.0,1640824832.0,0.651123,600,82079773
1408M,4.5,1128914944.0,1.690943,350,28273941
1408M,4.5,1556393984.0,1.681026,400,186021
1408M,4.5,2204553216.0,1.477902,400,35844464
2432M,2.0,739536896.0,0.639903,50,96183
1408M,4.5,2212945920.0,1.438937,400,32297293
2432M,2.0,249790464.0,0.655219,50,95803
1408M,4.5,1695952896.0,1.629899,400,9308163
2432M,2.0,255365120.0,0.660822,50,99415
1408M,4.5,2297024512.0,1.591701,400,33654947
2432M,2.0,255418368.0,0.660822,50,102506
2432M,2.0,253706240.0,0.678014,50,156857
2432M,2.0,429871104.0,0.717697,100,6519981
2432M,2.0,429871104.0,0.813815,100,199756
2432M,2.0,446627840.0,0.813815,100,10527356
2432M,2.0,438575104.0,0.760621,100,10977344
2432M,2.0,480878592.0,0.702297,100,11551018
1536M,4.5,253886464.0,1.689945,50,1075
2432M,2.0,622403584.0,0.587788,150,38250929
1536M,4.5,251924480.0,1.607203,50,1816
2432M,2.0,619802624.0,0.637166,150,40012426
2432M,2.0,619802624.0,0.641818,150,43201121
2432M,2.0,597897216.0,0.641818,150,34817086
1536M,4.5,308162560.0,1.540147,100,41216
2432M,2.0,612708352.0,0.639466,150,29050847
1536M,4.5,311316480.0,1.609456,100,41410
2432M,2.0,729493504.0,0.664632,200,45565471
1536M,4.5,309919744.0,1.713186,100,29450
2432M,2.0,762716160.0,0.665003,200,48004698
1536M,4.5,307437568.0,1.713186,100,45135
1536M,4.5,307281920.0,1.704824,100,61884
2432M,2.0,748498944.0,0.658243,200,50719194
1536M,4.5,357531648.0,1.697058,150,136572
2432M,2.0,748498944.0,0.663842,200,51014566
1536M,4.5,356425728.0,1.696867,150,156239
2432M,2.0,745394176.0,0.664789,200,47490025
1536M,4.5,358547456.0,1.691714,150,134923
2432M,2.0,851476480.0,0.670235,250,57005249
1536M,4.5,357376000.0,1.691714,150,129580
2432M,2.0,851476480.0,0.657233,250,58145955
1536M,4.5,373673984.0,1.692531,150,137490
2432M,2.0,820744192.0,0.668922,250,59420839
1536M,4.5,425766912.0,1.687265,200,247960
2432M,2.0,875384832.0,0.664355,250,57750692
1536M,4.5,425766912.0,1.66897,200,288153
1536M,4.5,442064896.0,1.66897,200,259558
2432M,2.0,898019328.0,0.667231,250,57587821
1536M,4.5,425869312.0,1.665577,200,272843
2432M,2.0,970100736.0,0.666491,300,64557749
1536M,4.5,425304064.0,1.665577,200,263169
2432M,2.0,978251776.0,0.673003,300,64108526
1536M,4.5,649076736.0,1.6605,250,5456072
2432M,2.0,989573120.0,0.677184,300,65307616
1536M,4.5,649076736.0,1.645677,250,6529265
1536M,4.5,617033728.0,1.645011,250,7019094
2432M,2.0,982712320.0,0.666075,300,66426622
1536M,4.5,610467840.0,1.647106,250,3852766
2432M,2.0,927629312.0,0.662641,300,65648785
1536M,4.5,610467840.0,1.645247,250,2827087
2432M,2.0,1065324544.0,0.672323,350,69907626
1536M,4.5,919519232.0,1.645247,300,14035442
2432M,2.0,1161748480.0,0.672323,350,69272279
1536M,4.5,934621184.0,1.64459,300,14700042
1536M,4.5,934621184.0,1.657781,300,17920523
2432M,2.0,1157210112.0,0.666779,350,70150393
1536M,4.5,928829440.0,1.657781,300,13764655
2432M,2.0,1090166784.0,0.66154,350,69878145
1536M,4.5,928829440.0,1.64122,300,14251412
2432M,2.0,1092988928.0,0.660741,350,70581634
1536M,4.5,1105203200.0,1.632111,350,23971572
1536M,4.5,1105203200.0,1.669883,350,24147468
2432M,2.0,1177493504.0,0.652478,400,73841203
1536M,4.5,1121099776.0,1.69084,350,25867445
2432M,2.0,1208356864.0,0.654044,400,73608947
1536M,4.5,1129447424.0,1.69084,350,24150598
2432M,2.0,1232916480.0,0.648126,400,74636464
1536M,4.5,1102262272.0,1.695634,350,25220934
1536M,4.5,1233420288.0,1.695634,400,32650772
2432M,2.0,1206624256.0,0.645072,400,75133584
1536M,4.5,1285664768.0,1.702902,400,31579149
2432M,2.0,1364942848.0,0.640029,500,79876349
1536M,4.5,1286213632.0,1.723322,400,33629540
1536M,4.5,1246851072.0,1.723322,400,33179378
2432M,2.0,1375903744.0,0.630805,500,78650993
1536M,4.5,1265876992.0,1.721004,400,33143584
2432M,2.0,1465069568.0,0.634956,500,79496185
1536M,4.5,1342631936.0,1.721004,450,39799419
2432M,2.0,1468506112.0,0.634956,550,80615532
1536M,4.5,2784182272.0,1.731857,450,39464278
2432M,2.0,1504669696.0,0.648664,550,81131246
1536M,4.5,2796478464.0,1.71121,450,39531441
2432M,2.0,1481048064.0,0.645419,550,81166524
1536M,4.5,2759270400.0,1.6532,450,41991297
2432M,2.0,1667665920.0,0.667475,600,82486124
2432M,2.0,1668124672.0,0.666577,600,82739273
2432M,2.0,1671405568.0,0.666577,600,83148088
1664M,4.5,308281344.0,1.485248,100,52948
2304M,2.0,724393984.0,0.65039,50,8812
1664M,4.5,319565824.0,1.592129,100,43542
2304M,2.0,244064256.0,0.656627,50,196151
1664M,4.5,319565824.0,1.720941,100,39860
2304M,2.0,248549376.0,0.645174,50,5644
1664M,4.5,306790400.0,1.723383,100,41891
2304M,2.0,253677568.0,0.639072,50,7818
1664M,4.5,313925632.0,1.726227,100,56865
2304M,2.0,253677568.0,0.636226,50,14558
1664M,4.5,367501312.0,1.715102,150,146311
2304M,2.0,438329344.0,0.621817,100,7311990
1664M,4.5,362803200.0,1.696791,150,145810
2304M,2.0,433287168.0,0.615445,100,7372923
1664M,4.5,360779776.0,1.696791,150,135241
2304M,2.0,422035456.0,0.60345,100,6639144
1664M,4.5,371793920.0,1.687828,150,124837
2304M,2.0,422035456.0,0.59614,100,7400974
1664M,4.5,371793920.0,1.688974,150,134806
2304M,2.0,449433600.0,0.595852,100,5889596
1664M,4.5,432259072.0,1.691277,200,339245
2304M,2.0,589152256.0,0.596569,150,30407505
1664M,4.5,428728320.0,1.671202,200,263452
2304M,2.0,613576704.0,0.61779,150,28287315
1664M,4.5,431304704.0,1.678207,200,244221
2304M,2.0,610476032.0,0.641696,150,28183989
1664M,4.5,430772224.0,1.669448,200,273236
2304M,2.0,610861056.0,0.648643,150,28353791
1664M,4.5,430686208.0,1.675655,200,252854
2304M,2.0,601460736.0,0.662888,150,32015707
1664M,4.5,624250880.0,1.675655,250,5841844
2304M,2.0,743165952.0,0.656227,200,47562505
1664M,4.5,617254912.0,1.659981,250,2499572
2304M,2.0,756912128.0,0.663429,200,50390683
1664M,4.5,563675136.0,1.636229,250,4798067
2304M,2.0,756912128.0,0.674687,200,48691932
1664M,4.5,586993664.0,1.636229,250,4060778
2304M,2.0,781819904.0,0.674687,200,49006299
1664M,4.5,595079168.0,1.636192,250,5313233
2304M,2.0,754982912.0,0.673737,200,50345960
1664M,4.5,929959936.0,1.642955,300,13495778
2304M,2.0,837967872.0,0.673709,250,58654563
1664M,4.5,931930112.0,1.642955,300,17400706
2304M,2.0,850071552.0,0.668008,250,57753230
1664M,4.5,931930112.0,1.651823,300,12418907
2304M,2.0,910479360.0,0.662543,250,58200830
1664M,4.5,932900864.0,1.65879,300,14691835
2304M,2.0,947863552.0,0.659924,300,66091318
1664M,4.5,943804416.0,1.65879,300,16969245
1664M,4.5,1119391744.0,1.658725,350,25657107
2304M,2.0,947863552.0,0.660774,300,64908700
1664M,4.5,1114464256.0,1.67419,350,29455149
2304M,2.0,990924800.0,0.654002,300,64494665
1664M,4.5,1127530496.0,1.690679,350,22273509
2304M,2.0,964952064.0,0.649876,300,66063306
1664M,4.5,1133527040.0,1.690679,350,25491063
2304M,2.0,967720960.0,0.649077,300,64779277
1664M,4.5,1123557376.0,1.689404,350,25247547
2304M,2.0,994299904.0,0.639831,350,70598565
1664M,4.5,1216438272.0,1.685304,400,32573523
1664M,4.5,1247895552.0,1.697269,400,31566754
2304M,2.0,1087762432.0,0.638544,350,70384406
1664M,4.5,1266372608.0,1.725216,400,32759796
2304M,2.0,1062338560.0,0.635786,350,70311082
1664M,4.5,1266372608.0,1.725216,400,34263309
2304M,2.0,1086160896.0,0.631736,350,70894790
1664M,4.5,1240600576.0,1.720193,400,36172757
1664M,4.5,1358761984.0,1.720193,450,39038956
2304M,2.0,1035042816.0,0.629707,350,71783649
1664M,4.5,1376460800.0,1.738468,450,40671537
2304M,2.0,1119051776.0,0.622437,400,75132222
1664M,4.5,1376460800.0,1.752732,450,39960554
2304M,2.0,1249804288.0,0.622177,400,75092922
1664M,4.5,1373904896.0,1.753398,450,41751806
1664M,4.5,1457778688.0,1.748091,450,40035231
2304M,2.0,1157771264.0,0.623106,400,75459859
2304M,2.0,1295400960.0,0.632889,400,73085063
1664M,4.5,3088453632.0,1.754609,500,44767080
1664M,4.5,3088453632.0,1.702802,500,48474185
2304M,2.0,1454288896.0,0.631233,500,80585414
1664M,4.5,3047481344.0,1.746213,500,44254993
2304M,2.0,1454288896.0,0.634035,500,80186865
1664M,4.5,1487085568.0,1.750838,500,45649388
2304M,2.0,1506246656.0,0.627261,500,77611600
2304M,2.0,1603629056.0,0.695675,600,78204379
2176M,2.0,715227136.0,0.669395,50,224790
2176M,2.0,259039232.0,0.648094,50,206695
2176M,2.0,261332992.0,0.610622,50,188126
2176M,2.0,255066112.0,0.610622,50,221897
2176M,2.0,253227008.0,0.608342,50,161228
2176M,2.0,433061888.0,0.625386,100,5786354
1792M,4.5,306442240.0,1.424489,100,35290
2176M,2.0,433061888.0,0.625386,100,8331486
1792M,4.5,311431168.0,1.593935,100,41191
2176M,2.0,437764096.0,0.632418,100,7559499
1792M,4.5,310984704.0,1.659486,100,31373
2176M,2.0,434135040.0,0.632418,100,8451955
1792M,4.5,324141056.0,1.760954,100,4603
2176M,2.0,445861888.0,0.629983,100,8257004
1792M,4.5,318980096.0,1.746829,100,10096
2176M,2.0,588648448.0,0.624302,150,35163318
1792M,4.5,436801536.0,1.749687,150,140514
