time,ram_usage,cpu_usage
1636946561,820936704.0,0.502802
1636949189,1147203584.0,0.0
1636949199,1211928576.0,0.006611
1636949211,1246568448.0,0.006611
1636949222,1311260672.0,0.079261
1636949234,1352986624.0,0.079261
1636949246,1457405952.0,0.20698
1636949261,1479266304.0,0.310319
1636949275,1489682432.0,0.31623
1636949289,1494306816.0,0.49144
1636949303,1499140096.0,0.354205
1636949318,1503051776.0,0.354205
1636949336,438902784.0,0.476049
1636949357,446754816.0,0.483463
1636949380,452337664.0,0.500581
1636949398,462319616.0,0.498402
1636949621,546426880.0,0.090732
1636949631,611098624.0,0.082412
1636949642,655003648.0,0.006783
1636949655,688361472.0,0.007059
1636949667,761479168.0,0.10492
1636949680,854773760.0,0.082238
1636949695,879419392.0,0.362887
1636949710,884375552.0,0.50219
1636949724,886403072.0,0.486789
1636949738,427384832.0,0.342675
1636949753,431435776.0,0.351826
1636949771,437325824.0,0.490403
1636949792,445792256.0,0.502959
1636949811,450232320.0,0.500092
1636949832,458809344.0,0.498032
1636949852,466165760.0,0.496591
1636950227,268423168.0,0.318606
1636950273,268427264.0,0.311558
1636950382,268427264.0,0.324025
1636950476,268435456.0,0.367726
1636950879,340574208.0,0.0
1636950890,340574208.0,0.0
1636950900,184340480.0,0.058623
1636950911,217763840.0,0.071993
1636950922,306618368.0,0.009422
1636950933,356802560.0,0.008496
1636950945,403742720.0,0.252869
1636950957,415920128.0,0.368638
1636950968,419860480.0,0.311257
1636950980,425701376.0,0.367069
1636950991,436695040.0,0.372928
1636951003,442486784.0,0.590761
1636951015,447459328.0,0.321304
1636951029,456085504.0,0.547657
1636951042,457170944.0,0.355496
1636951249,533217280.0,0.005515
1636951259,597684224.0,0.081524
1636951270,641601536.0,0.05321
1636951280,675045376.0,0.061378
1636951291,763723776.0,0.080731
1636951302,813965312.0,0.01027
1636951313,861896704.0,0.245579
1636951326,861896704.0,0.245579
1636951530,481009664.0,0.062575
1636951540,545312768.0,0.062575
1636951551,589287424.0,0.055451
1636951562,622723072.0,0.055451
1636951572,711401472.0,0.009273
1636951583,761585664.0,0.009273
1636951595,809783296.0,0.248354
1636951607,814034944.0,0.248354
1636951813,485158912.0,0.008563
1636951824,549720064.0,0.072246
1636951834,593657856.0,0.043567
1636951845,627085312.0,0.075294
1636951856,700121088.0,0.115269
1636951867,793767936.0,0.0476
1636951878,815996928.0,0.237184
1636951890,826286080.0,0.29225
1636951902,826286080.0,0.376121
1636951913,426831872.0,0.325182
1636951925,435855360.0,0.325182
1636951939,441626624.0,0.514178
1636951951,447340544.0,0.407758
1636951963,454889472.0,0.433372
1636951975,462643200.0,0.493685
1636951988,469975040.0,0.493685
1636952004,480018432.0,0.742171
1636952017,487583744.0,0.680427
1636952030,487583744.0,0.559256
1636952234,563339264.0,0.004903
1636952244,628068352.0,0.004903
1636952255,671956992.0,0.081131
1636952266,705413120.0,0.092752
1636952276,794001408.0,0.00889
1636952287,844226560.0,0.008371
1636952299,893345792.0,0.236452
1636952310,903536640.0,0.250029
1636952322,903536640.0,0.398841
1636952333,426967040.0,0.363894
1636952345,436887552.0,0.363894
1636952357,442773504.0,0.597791
1636952369,447913984.0,0.250951
1636952383,455073792.0,0.431697
1636952395,462360576.0,0.46836
1636952407,469901312.0,0.46836
1636952425,479260672.0,0.619765
1636952438,487555072.0,0.918744
1636952452,558641152.0,0.533827
1636952469,568262656.0,0.684917
1636952491,579084288.0,0.496969
1636952512,589688832.0,0.717522
1636952533,601673728.0,0.669825
1636952556,612851712.0,0.84486
1636952578,625463296.0,0.96506
1636952599,635912192.0,0.771912
1636952621,650891264.0,0.75492
1636952644,664428544.0,1.104191
1636952668,680271872.0,0.903222
1636952694,695025664.0,1.199681
1636952722,709955584.0,1.163485
1636952751,727162880.0,1.11661
1636952782,745095168.0,1.010756
1636952816,761745408.0,0.894643
1636952851,781492224.0,0.79152
1636952888,799297536.0,1.094131
1636952928,819290112.0,1.224169
1636952969,839016448.0,0.948818
1636953013,860229632.0,0.994928
1636953060,883859456.0,1.111465
1636953107,905601024.0,1.138178
1636953159,928677888.0,1.090748
1636953212,951762944.0,1.01298
1636953268,975159296.0,1.029986
1636953328,1000378368.0,1.100773
1636953389,1024688128.0,1.072247
1636953453,1052114944.0,1.034177
1636953520,1077055488.0,0.97115
1636953589,1106374656.0,1.032429
1636953661,1134329856.0,0.958812
1636953738,1163182080.0,0.876883
1636954241,1326149632.0,1.16229
1636954860,1513734144.0,0.00848
1636954871,1582014464.0,0.080139
1636954881,1607065600.0,0.086684
1636954892,1659162624.0,0.012001
1636954903,1700937728.0,0.09577
1636954914,1798008832.0,0.09577
1636954925,1842507776.0,0.188107
1636954937,1855574016.0,0.370504
1636954948,1856233472.0,0.335228
1636954960,425775104.0,0.335228
1636954975,437399552.0,0.545061
1636954987,443654144.0,0.424077
1636954999,448929792.0,0.424077
1636955012,457265152.0,0.639781
1636955024,463044608.0,0.301055
1636955039,470986752.0,0.537266
1636955051,481021952.0,0.654562
1636955064,488202240.0,0.595818
1636955087,559063040.0,0.485278
1636955103,566538240.0,0.496942
1636955125,576512000.0,0.518945
1636955148,587886592.0,0.809469
1636955167,599109632.0,0.606777
1636955189,609873920.0,0.722059
1636955213,623398912.0,0.992032
1636955234,634236928.0,0.754031
1636955255,649285632.0,0.822345
1636955279,662630400.0,0.822345
1636955303,678334464.0,0.866469
1636955330,692973568.0,1.122239
1636955357,708530176.0,1.067772
1636955387,725917696.0,1.160204
1636955418,743079936.0,0.94522
1636955452,760197120.0,0.962012
1636955487,780484608.0,0.751288
1636955525,798048256.0,1.268937
1636955564,816308224.0,1.052468
1636955606,836366336.0,0.831073
1636955650,857501696.0,1.231552
1636955697,881500160.0,1.225712
1636955744,902828032.0,1.165123
1636955796,926150656.0,0.794972
1636955850,949882880.0,0.800956
1636955906,972652544.0,1.19737
1636955966,997900288.0,1.100717
1636956027,1023475712.0,1.14924
1636956092,1050132480.0,0.826133
1636956158,1075990528.0,1.055979
1636956228,1104695296.0,0.917404
1636956300,1132384256.0,0.967572
1636956377,1161175040.0,1.127462
1636956880,1324437504.0,1.164254
1636957487,1515446272.0,0.006778
1636957497,1580163072.0,0.006527
1636957509,1624010752.0,0.006527
1636957519,1657282560.0,0.084641
1636957530,1746112512.0,0.084641
1636957541,1796222976.0,0.119204
1636957552,1846312960.0,0.307168
1636957564,1854926848.0,0.280416
1636957575,1859850240.0,0.280416
1636957586,1859850240.0,0.402503
1636957598,431935488.0,0.402503
1636957803,507654144.0,0.008673
1636957813,572411904.0,0.010221
1636957824,616382464.0,0.010221
1636957835,649764864.0,0.066447
1636957846,722886656.0,0.066447
1636957857,816238592.0,0.071726
1636957868,838414336.0,0.238787
1636957879,847937536.0,0.328034
1636957891,847937536.0,0.348174
1636957903,425631744.0,0.499355
1636957915,431796224.0,0.287839
1636957929,433012736.0,0.310557
1636958132,509198336.0,0.008002
1636958142,573902848.0,0.008002
1636958153,617820160.0,0.008345
1636958163,651042816.0,0.010196
1636958174,739811328.0,0.100839
1636958185,789823488.0,0.100839
1636958196,843804672.0,0.30751
1636958208,850206720.0,0.291214
1636958220,850206720.0,0.296332
1636958231,432586752.0,0.432519
1636958243,436531200.0,0.432519
1636958255,442335232.0,0.374533
1636958267,448606208.0,0.374533
1636958281,453791744.0,0.297387
1636958293,464994304.0,0.575283
1636958306,469647360.0,0.449874
1636958324,480100352.0,0.774089
1636958337,481591296.0,0.408731
1636958543,555433984.0,0.055222
1636958553,620134400.0,0.055222
1636958564,654745600.0,0.009286
1636958575,688156672.0,0.009286
1636958585,761286656.0,0.085553
1636958596,864432128.0,0.095813
1636958608,887455744.0,0.31072
1636958619,895901696.0,0.315367
1636958630,895901696.0,0.315367
1636958642,427823104.0,0.485593
1636958653,431562752.0,0.306772
1636958668,437846016.0,0.449829
1636958680,444960768.0,0.383342
1636958692,451485696.0,0.393366
1636958704,458739712.0,0.399701
1636959004,532115456.0,0.0
1636959015,532115456.0,0.051025
1636959025,184442880.0,0.051025
1636959036,217804800.0,0.101199
1636959047,306491392.0,0.00777
1636959058,356749312.0,0.010676
1636959069,409370624.0,0.272848
1636959080,409370624.0,0.272848
1636959286,485003264.0,0.009929
1636959297,549748736.0,0.012009
1636959307,593694720.0,0.015444
1636959318,627126272.0,0.015444
1636959330,700194816.0,0.103449
1636959341,750407680.0,0.11606
1636959352,817070080.0,0.236596
1636959364,825614336.0,0.340503
1636959375,825614336.0,0.340503
1636959387,429060096.0,0.471522
1636959398,433475584.0,0.278461
1636959413,438865920.0,0.48134
1636959425,445947904.0,0.362559
1636959437,453013504.0,0.411117
1636959449,460529664.0,0.409727
1636959462,469135360.0,0.430418
1636959477,478720000.0,0.543847
1636959490,549179392.0,0.494245
1636959503,560144384.0,0.527226
1636959521,566435840.0,0.753292
1636959543,579104768.0,0.691178
1636959564,588595200.0,0.783139
1636959585,600563712.0,0.562227
1636959608,611262464.0,0.919968
1636959629,625278976.0,0.724472
1636959651,635621376.0,0.75367
1636959673,650801152.0,0.849051
1636959696,664064000.0,0.708893
1636959719,679817216.0,0.784393
1636959746,694497280.0,1.166557
1636959773,709799936.0,1.214285
1636959802,727371776.0,0.94924
1636959833,744574976.0,0.904249
1636959867,761602048.0,0.92286
1636959901,781545472.0,0.741635
1636959939,799305728.0,0.958067
1636959979,818577408.0,0.967707
1636960020,838000640.0,0.851153
1636960063,859230208.0,1.148096
1636960109,882520064.0,0.991788
1636960157,904036352.0,1.082484
1636960209,927068160.0,1.113556
1636960262,950292480.0,0.986082
1636960318,973303808.0,1.073336
1636960375,998727680.0,1.210936
1636960437,1023340544.0,0.975701
1636960500,1050898432.0,1.018362
1636960566,1076961280.0,1.165933
1636960635,1105199104.0,1.016397
1636960708,1132933120.0,0.940437
1636961103,1261674496.0,1.24584
1636961923,1323053056.0,0.007297
1636961933,1397485568.0,0.071964
1636961943,1422336000.0,0.071964
1636961955,1486970880.0,0.008667
1636961966,1528672256.0,0.098778
1636961977,1625743360.0,0.138748
1636961988,1656242176.0,0.26335
1636961999,1664864256.0,0.26335
1636962011,1669771264.0,0.275388
1636962023,1670868992.0,0.341999
1636962226,496742400.0,0.038467
1636962237,561291264.0,0.011173
1636962247,605233152.0,0.00823
1636962258,638603264.0,0.00823
1636962269,727273472.0,0.09609
1636962280,777404416.0,0.09609
1636962291,818151424.0,0.312348
1636962303,838270976.0,0.340088
1636962315,838270976.0,0.340088
1636962520,493228032.0,0.005338
1636962530,558002176.0,0.066402
1636962541,558002176.0,0.066402
1636962552,635265024.0,0.04942
1636962562,724013056.0,0.008624
1636962573,774209536.0,0.008292
1636962584,818565120.0,0.244003
1636962596,833257472.0,0.340175
1636962608,834527232.0,0.340175
1636962805,489402368.0,0.06771
1636962984,268435456.0,0.319465
1636963074,268435456.0,0.328117
1636963164,268431360.0,0.273347
1636968173,344133632.0,0.030604
1636968185,408846336.0,0.030604
1636968195,452792320.0,0.051691
1636968206,486100992.0,0.072742
1636968217,574951424.0,0.072742
1636968227,625209344.0,0.023416
1636968239,675835904.0,0.246873
1636968250,685297664.0,0.252801
1636968262,690679808.0,0.367946
1636968273,696901632.0,0.321831
1636968285,705572864.0,0.321831
1636968297,711450624.0,0.482
1636968309,711450624.0,0.362284
1636968325,455262208.0,0.606943
1636968337,462319616.0,0.547415
1636968350,469245952.0,0.453953
1636968368,472141824.0,0.489721
1636968568,547762176.0,0.005774
1636968578,612409344.0,0.005103
1636968589,656584704.0,0.023226
1636968600,689864704.0,0.023226
1636968610,778420224.0,0.101033
1636968621,828821504.0,0.093466
1636968633,878243840.0,0.270659
1636968645,887033856.0,0.269689
1636968657,892862464.0,0.404692
1636968668,421314560.0,0.239197
1636968868,497131520.0,0.003779
1636968879,561831936.0,0.003779
1636968889,605822976.0,0.015611
1636968900,639262720.0,0.015611
1636968911,728248320.0,0.093507
1636968922,778522624.0,0.007509
1636968933,835457024.0,0.243756
1636968944,839274496.0,0.248705
1636968956,840454144.0,0.361703
1636969156,491528192.0,0.027407
1636969166,559284224.0,0.069415
1636969177,603545600.0,0.091364
1636969187,636891136.0,0.007068
1636969198,725549056.0,0.036364
1636969209,775757824.0,0.036364
1636969220,826744832.0,0.319335
1636969231,836427776.0,0.375254
1636969243,841076736.0,0.430065
1636969254,841326592.0,0.249378
1636969266,436097024.0,0.34675
1636969278,443326464.0,0.472602
1636969290,448761856.0,0.396434
1636969306,454160384.0,0.503941
1636969319,462823424.0,0.48917
1636969331,469913600.0,0.48917
1636969629,548319232.0,0.003843
1636969640,548319232.0,0.003843
1636969650,184639488.0,0.066355
1636969661,218054656.0,0.07395
1636969672,306610176.0,0.07395
1636969683,356499456.0,0.012816
1636969695,405692416.0,0.246282
1636969706,415481856.0,0.261062
1636969717,422449152.0,0.261062
1636969729,428367872.0,0.307722
1636969741,432164864.0,0.317728
1636969752,439025664.0,0.317728
1636969764,444653568.0,0.291742
1636969779,450564096.0,0.567497
1636969792,459288576.0,0.530167
1636969804,466325504.0,0.434643
1636969822,477396992.0,0.495444
1636969835,519852032.0,0.572212
1636969848,558231552.0,0.736394
1636969866,566181888.0,0.703976
1636969887,578473984.0,0.603074
1636969909,579997696.0,0.663529
1636970112,656101376.0,0.070523
1636970122,720662528.0,0.0
1636970133,764432384.0,0.05417
1636970143,797761536.0,0.05417
1636970155,870477824.0,0.080437
1636970166,920670208.0,0.096429
1636970177,991756288.0,0.246554
1636970188,995844096.0,0.312771
1636970199,995844096.0,0.312771
1636970211,431951872.0,0.417348
1636970224,436592640.0,0.397687
1636970238,441991168.0,0.46524
1636970251,448782336.0,0.464925
1636970263,455122944.0,0.359914
1636970281,462483456.0,0.540203
1636970294,471293952.0,0.489438
1636970307,526589952.0,0.489438
1636970324,533381120.0,0.659261
1636970346,543678464.0,0.527172
1636970366,554168320.0,0.707264
1636970388,565149696.0,0.618389
1636970409,575033344.0,0.542972
1636970431,587272192.0,0.682024
1636970452,598642688.0,0.839435
1636970475,612417536.0,0.661225
1636970498,624373760.0,0.895654
1636970518,638713856.0,0.941462
1636970542,652185600.0,0.847785
1636970566,667308032.0,0.72727
1636970590,682557440.0,1.126431
1636970618,697393152.0,0.997285
1636970649,714584064.0,0.878286
1636970679,732057600.0,0.867167
1636970712,751304704.0,0.88627
1636970747,769445888.0,0.932042
1636970785,787877888.0,1.214456
1636970824,806088704.0,1.062163
1636970866,825884672.0,0.896597
1636970909,847040512.0,1.025817
1636970954,869486592.0,1.177669
1636971003,891392000.0,1.030224
1636971053,915025920.0,1.217904
1636971106,937689088.0,0.89198
1636971162,960942080.0,0.89198
1636971221,986091520.0,1.086147
1636971281,1010954240.0,1.206432
1636971345,1038311424.0,1.005031
1636971412,1064181760.0,1.021376
1636971481,1092456448.0,1.319641
1636971552,1120567296.0,0.991545
1636971628,1150021632.0,1.005666
1636971705,1179967488.0,1.370486
1636971786,1210757120.0,0.948987
1636971871,1240956928.0,1.078527
1636972682,1458421760.0,0.003593
1636972692,1532932096.0,0.053662
1636972703,1558118400.0,0.053662
1636972714,1622724608.0,0.022633
1636972724,1664393216.0,0.022633
1636972735,1770078208.0,0.140833
1636972746,1794777088.0,0.307084
1636972758,1801011200.0,0.24731
1636972770,1805410304.0,0.257031
1636972781,1805410304.0,0.303529
1636972793,433057792.0,0.444327
1636972805,437342208.0,0.375958
1636972817,445042688.0,0.538321
1636972829,451239936.0,0.313508
1636972845,458002432.0,0.586218
1636972857,468955136.0,0.601079
1636972870,477376512.0,0.425313
1636972888,484044800.0,0.53985
1636972910,559525888.0,0.512697
1636972930,567558144.0,0.490605
1636972952,580599808.0,0.667403
1636972973,589795328.0,0.610554
1636972994,601255936.0,0.5928
1636973018,613810176.0,0.845428
1636973039,626208768.0,0.827767
1636973061,636870656.0,0.801547
1636973083,651743232.0,0.915196
1636973105,665227264.0,0.811681
1636973129,681033728.0,1.042599
1636973155,695623680.0,1.094193
1636973183,711282688.0,1.029139
1636973212,728801280.0,0.92186
1636973243,745852928.0,0.877363
1636973277,763465728.0,0.949151
1636973311,783564800.0,0.836116
1636973349,801234944.0,1.195071
1636973388,820133888.0,1.025072
1636973429,840151040.0,0.84585
1636973473,861274112.0,0.989804
1636973520,884404224.0,1.082431
1636973567,905854976.0,1.144709
1636973619,928899072.0,1.019082
1636973672,951746560.0,1.043325
1636973728,975335424.0,0.980779
1636973786,1000448000.0,1.253696
1636973847,1025392640.0,0.935155
1636973911,1052147712.0,0.9803
1636973976,1077563392.0,0.922079
1636974045,1105895424.0,0.985982
1636974118,1134555136.0,1.03947
1636974192,1162780672.0,1.007045
1636974271,1193541632.0,1.341146
1636975277,1513177088.0,0.042908
1636975288,1577984000.0,0.060511
1636975298,1612701696.0,0.060511
1636975595,247734272.0,0.003083
1636975605,140517376.0,0.039037
1636975616,184528896.0,0.050558
1636975626,217993216.0,0.00734
1636975637,306630656.0,0.007422
1636975648,356659200.0,0.007422
1636975659,405704704.0,0.251588
1636975670,416288768.0,0.325782
1636975682,421183488.0,0.409543
1636975693,426479616.0,0.326297
1636975705,426479616.0,0.326297
1636975904,502235136.0,0.015216
1636975915,566865920.0,0.068547
1636975925,610836480.0,0.068547
1636975936,644374528.0,0.06948
1636975947,733048832.0,0.169017
1636975957,783245312.0,0.010884
1636975969,831762432.0,0.246275
1636975981,840187904.0,0.289823
1636975992,842940416.0,0.323113
1636976003,428642304.0,0.341545
1636976015,432394240.0,0.341545
1636976027,438738944.0,0.542891
1636976039,444751872.0,0.261222
1636976054,449875968.0,0.569132
1636976066,458555392.0,0.491339
1636976079,465944576.0,0.408335
1636976097,476278784.0,0.505542
1636976110,546598912.0,0.487494
1636976122,557735936.0,0.53112
1636976140,564928512.0,0.796013
1636976162,577089536.0,0.671763
1636976184,585863168.0,0.733117
1636976205,598339584.0,0.546481
1636976227,608890880.0,0.820075
1636976249,622280704.0,0.711704
1636976270,633495552.0,0.736088
1636976293,649039872.0,0.906057
1636976315,662069248.0,0.732458
1636976339,678260736.0,1.040435
1636976366,692932608.0,1.095232
1636976393,707985408.0,1.11503
1636976422,725696512.0,0.981281
1636976453,742510592.0,0.765817
1636976488,759672832.0,1.076167
1636976522,779472896.0,0.858801
1636976559,797380608.0,1.171135
1636976599,815898624.0,1.119066
1636976640,835887104.0,0.867532
1636976684,856817664.0,1.06806
1636976730,880996352.0,1.118728
1636976778,901558272.0,1.157327
1636976829,924270592.0,1.029188
1636976883,947638272.0,1.180888
1636976939,971354112.0,0.996846
1636976997,996831232.0,1.159233
1636977059,1021009920.0,1.011685
1636977123,1047748608.0,0.94927
1636977190,1073680384.0,1.058444
1636977259,1102270464.0,1.235333
1636977331,1130373120.0,0.881793
1636977407,1159061504.0,0.789065
1636977485,1188691968.0,1.353643
1636977566,1219477504.0,1.01332
1636977650,1250611200.0,1.169917
1636977739,1281822720.0,1.297955
1636978448,1517289472.0,0.000171
1636978459,1582112768.0,0.052061
1636978469,1616752640.0,0.052061
1636978480,1660788736.0,0.064732
1636978491,1723256832.0,0.064732
1636978502,1829003264.0,0.106665
1636978513,1852006400.0,0.245701
1636978525,1861718016.0,0.321836
1636978536,1861718016.0,0.321836
1636978738,492945408.0,0.003957
1636978748,557461504.0,0.003957
1636978759,601501696.0,0.037792
1636978769,634859520.0,0.037792
1636978780,723464192.0,0.132302
1636978791,773718016.0,0.158506
1636978803,823631872.0,0.243288
1636978814,833130496.0,0.246292
1636978825,833130496.0,0.252415
1636978837,432590848.0,0.387783
1636978849,432590848.0,0.387783
1636979050,505004032.0,0.037426
1636979060,573116416.0,0.037426
1636979070,598310912.0,0.04018
1636979081,650502144.0,0.088818
1636979092,739393536.0,0.109622
1636979103,789241856.0,0.109622
1636979114,846032896.0,0.310805
1636979125,850415616.0,0.310805
1636979137,855793664.0,0.468647
1636979148,428896256.0,0.262262
1636979161,434618368.0,0.365419
1636979173,441311232.0,0.428222
1636979185,447119360.0,0.428222
1636979198,452988928.0,0.591216
1636979211,459948032.0,0.331798
1636979225,467689472.0,0.464679
1636979239,475824128.0,0.657138
1636979252,486219776.0,0.521674
1636979269,559063040.0,0.574946
1636979289,566304768.0,0.514727
1636979311,577007616.0,0.53864
1636979333,587829248.0,0.703001
1636979353,599453696.0,0.609658
1636979377,610373632.0,0.856877
1636979398,624066560.0,0.806474
1636979419,635527168.0,0.732504
1636979442,650031104.0,0.804832
1636979464,663162880.0,0.958199
1636979488,678977536.0,0.854143
1636979514,693952512.0,1.130443
1636979542,709939200.0,1.159365
1636979571,727314432.0,1.143978
1636979601,744116224.0,1.041643
1636979635,761544704.0,1.100291
1636979669,780922880.0,1.170692
1636979707,800137216.0,1.339839
1636979746,817717248.0,1.38647
1636979787,837988352.0,1.031247
1636979830,858456064.0,0.799886
1636979876,882724864.0,0.724833
1636979923,903131136.0,1.043998
1636979975,926040064.0,0.921678
1636980028,950059008.0,0.993854
1636980084,973119488.0,1.124286
1636980142,999264256.0,1.159951
1636980201,1023258624.0,1.342412
1636980265,1050017792.0,1.191209
1636980331,1073512448.0,1.097595
1636980400,1073676288.0,1.256517
1636980470,1072398336.0,0.9258
1636980546,1073700864.0,1.321132
1636980954,1073692672.0,1.312291
1636981665,1146716160.0,0.036516
1636981676,1213575168.0,0.056713
1636981686,1245945856.0,0.012606
1636981697,1310703616.0,0.051326
1636981708,1352503296.0,0.051326
1636981720,1458118656.0,0.105334
1636981731,1470672896.0,0.236242
1636981743,1489207296.0,0.244432
1636981755,1494179840.0,0.249323
1636981766,1499021312.0,0.352222
1636981778,1499021312.0,0.397831
1636981790,441876480.0,0.397831
1636981802,449945600.0,0.634865
1636981814,455434240.0,0.28362
1636981828,462057472.0,0.570151
1636981840,472514560.0,0.478983
1636981853,479735808.0,0.498505
1636981871,483217408.0,0.625745
1636982070,555823104.0,0.042889
1636982080,623702016.0,0.043591
1636982091,648839168.0,0.086578
1636982102,701050880.0,0.018786
1636982112,789712896.0,0.007918
1636982123,839864320.0,0.009731
1636982135,890191872.0,0.250628
1636982146,899481600.0,0.364253
1636982158,902922240.0,0.391069
1636982169,903819264.0,0.334084
1636982181,431788032.0,0.334084
1636982193,438894592.0,0.504088
1636982205,438894592.0,0.363509
1636982405,511397888.0,0.057401
1636982599,268431360.0,0.425943
1636982692,268423168.0,0.372754
1636982790,268435456.0,0.330852
1636987802,342188032.0,0.0
1636987813,407060480.0,0.008196
1636987823,451149824.0,0.008196
1636987834,484372480.0,0.00737
1636987845,572760064.0,0.007529
1636987856,622952448.0,0.089212
1636987867,672116736.0,0.235985
1636987878,682262528.0,0.247001
1636987890,686546944.0,0.249315
1636987901,692293632.0,0.349112
1636987913,703193088.0,0.366588
1636987925,709300224.0,0.424087
1636987937,713940992.0,0.424087
1636987952,453763072.0,0.399142
1636987964,462716928.0,0.484517
1636987976,469934080.0,0.484517
1636987994,479928320.0,0.495952
1636988007,488288256.0,0.806888
1636988020,553062400.0,0.482394
1636988038,565088256.0,0.555662
1636988059,576548864.0,0.546449
1636988081,585318400.0,0.513126
1636988102,598900736.0,0.672397
1636988125,608403456.0,0.724005
1636988146,621490176.0,0.729952
1636988168,633249792.0,0.831283
1636988190,647442432.0,0.812767
1636988213,661037056.0,0.923675
1636988236,676265984.0,0.819025
1636988263,691200000.0,0.949117
1636988291,706383872.0,1.282407
1636988320,723968000.0,1.195286
1636988351,740851712.0,0.750452
1636988385,758411264.0,0.752984
1636988419,778219520.0,1.132704
1636988456,796164096.0,1.313945
1636988496,815104000.0,0.768401
1636988537,834932736.0,1.080036
1636988580,855543808.0,0.994933
1636988627,879828992.0,1.065836
1636988674,900067328.0,1.204027
1636988726,923217920.0,0.918787
1636988779,946180096.0,1.144429
1636988835,969715712.0,1.203249
1636988893,995385344.0,1.173933
1636988955,1020133376.0,0.993279
1636989018,1047248896.0,0.831318
1636989084,1073201152.0,1.159584
1636989153,1102430208.0,1.136143
1636989225,1130500096.0,0.964017
1636989301,1158639616.0,1.237992
1636989379,1189351424.0,1.260575
1636990394,1517723648.0,0.0
1636990404,1582649344.0,0.08059
1636990415,1617133568.0,0.08059
1636990425,1650634752.0,0.041442
1636990436,1723662336.0,0.116998
1636990447,1829568512.0,0.116998
1636990458,1849712640.0,0.24928
1636990470,1861664768.0,0.332983
1636990481,1865531392.0,0.364829
1636990495,1865531392.0,0.515477
1636990508,437968896.0,0.400282
1636990519,439451648.0,0.400282
1636990719,515215360.0,0.00344
1636990730,579846144.0,0.00344
1636990740,605069312.0,0.041279
1636990751,657403904.0,0.091657
1636990762,746176512.0,0.091657
1636990773,796348416.0,0.009263
1636990784,851038208.0,0.283
1636990795,855289856.0,0.334546
1636990807,859934720.0,0.406047
1636990819,431042560.0,0.26377
1636990830,436031488.0,0.26866
1636990842,442499072.0,0.47945
1636990854,447864832.0,0.385251
1636990871,452677632.0,0.577481
1636990883,462135296.0,0.571894
1636990895,469090304.0,0.454476
1636990914,479547392.0,0.520347
1636990927,548405248.0,0.751904
1636990940,557846528.0,0.374135
1636990957,567152640.0,0.603966
1636990979,578195456.0,0.641
1636991001,586690560.0,0.607402
1636991021,598155264.0,0.538552
1636991044,609927168.0,0.75942
1636991065,624136192.0,0.768401
1636991087,635400192.0,0.928625
1636991111,649682944.0,0.811595
1636991132,663351296.0,0.742693
1636991156,680280064.0,0.765743
1636991182,694722560.0,0.827054
1636991209,710037504.0,1.189791
1636991239,727990272.0,0.848117
1636991269,744607744.0,0.724143
1636991303,761741312.0,0.929379
1636991338,782229504.0,0.889802
1636991375,798765056.0,1.364192
1636991414,819113984.0,0.975445
1636991455,838328320.0,0.759911
1636991499,859328512.0,1.206672
1636991545,882950144.0,1.121129
1636991592,904048640.0,1.057702
1636991643,926920704.0,1.024901
1636991697,950456320.0,0.867074
1636991752,973799424.0,1.000939
1636991810,998928384.0,1.169665
1636991871,1023848448.0,1.069652
1636991934,1050468352.0,1.114536
1636992000,1076264960.0,1.333968
1636992068,1104732160.0,1.129662
1636992141,1132265472.0,1.058904
1636992215,1161134080.0,0.79616
1636992293,1191731200.0,1.01516
1636993302,1508900864.0,0.005474
1636993312,1573634048.0,0.0
1636993322,1608294400.0,0.0
1636993333,1641779200.0,0.050196
1636993344,1714823168.0,0.050196
1636993355,1765031936.0,0.087067
1636993366,1833197568.0,0.308965
1636993377,1844563968.0,0.243873
1636993577,484335616.0,0.002866
1636993588,548962304.0,0.002866
1636993599,592891904.0,0.014284
1636993609,626208768.0,0.014284
1636993620,714817536.0,0.081501
1636993631,765050880.0,0.081501
1636993642,819961856.0,0.243957
1636993654,823877632.0,0.246086
1636993666,830009344.0,0.356093
1636993678,432513024.0,0.44269
1636993689,436318208.0,0.372005
1636993701,441638912.0,0.365044
1636993999,517877760.0,0.005767
1636994009,517877760.0,0.005767
1636994020,184647680.0,0.017741
1636994031,218112000.0,0.017741
1636994041,306774016.0,0.007174
1636994052,356786176.0,0.007712
1636994064,407064576.0,0.252165
1636994075,415580160.0,0.252165
1636994086,421371904.0,0.402582
1636994098,432795648.0,0.410967
1636994110,436289536.0,0.325033
1636994121,442396672.0,0.252373
1636994133,448098304.0,0.402418
1636994148,453951488.0,0.497701
1636994161,462950400.0,0.52116
1636994173,469917696.0,0.52116
1636994191,479756288.0,0.52647
1636994204,547115008.0,0.537062
1636994217,557985792.0,0.596945
1636994235,564899840.0,0.696609
1636994257,577482752.0,0.621883
1636994279,586682368.0,0.76876
1636994299,598351872.0,0.623486
1636994322,609218560.0,0.862163
1636994343,623230976.0,0.7348
1636994365,633556992.0,0.690168
1636994663,713015296.0,0.003961
1636994674,777592832.0,0.003961
1636994684,777592832.0,0.013711
1636994695,217821184.0,0.103676
1636994706,306417664.0,0.171875
1636994717,356651008.0,0.009462
1636994728,407011328.0,0.24316
1636994739,416202752.0,0.247229
1636994751,416202752.0,0.247229
