time,ram_usage,cpu_usage
1647543429,52834304.0,0.119933
1647543441,50786304.0,0.100526
1647543442,50319360.0,0.107625
1647543442,53088256.0,0.103328
1647543443,52469760.0,0.102372
1647543445,50262016.0,0.101889
1647543446,51687424.0,0.102075
1647543455,52879360.0,0.100289
1647543474,52670464.0,0.113394
1647543481,50909184.0,0.11373
1647543481,52842496.0,0.111542
1647543481,50786304.0,0.103426
1647543482,53051392.0,0.115364
1647543485,51838976.0,0.106193
1647543486,50216960.0,0.112715
1647543495,53469184.0,0.100982
1647543560,51281920.0,0.176946
1647543568,52842496.0,0.145371
1647543568,50700288.0,0.152837
1647543569,49553408.0,0.152692
1647543570,51535872.0,0.153333
1647543573,49893376.0,0.156544
1647543573,50667520.0,0.147203
1647543582,52899840.0,0.152703
1647543651,49364992.0,0.177811
1647543657,48103424.0,0.157799
1647543659,49455104.0,0.145371
1647543659,47378432.0,0.153139
1647543660,49471488.0,0.154263
1647543662,48402432.0,0.156544
1647543662,49590272.0,0.15605
1647543668,49594368.0,0.158021
1647543738,50302976.0,0.177811
1647543746,49688576.0,0.157799
1647543747,50085888.0,0.144172
1647543747,50233344.0,0.155959
1647543749,49295360.0,0.15075
1647543750,49668096.0,0.148181
1647543751,48893952.0,0.155641
1647543756,52031488.0,0.161354
1647543832,52060160.0,0.173722
1647543837,51572736.0,0.151597
1647543837,52195328.0,0.139345
1647543838,51511296.0,0.131735
1647543841,50249728.0,0.139321
1647543842,50946048.0,0.137022
1647543843,48914432.0,0.145365
1647543846,52367360.0,0.156129
1647543925,53903360.0,0.11252
1647543930,51326976.0,0.102259
1647543932,53145600.0,0.101232
1647543933,52912128.0,0.10375
1647543934,51761152.0,0.097878
1647543937,52076544.0,0.100879
1647543937,50741248.0,0.100824
1647543940,53985280.0,0.104027
1647543975,52580352.0,0.11252
1647543975,53006336.0,0.104104
1647543977,51806208.0,0.101803
1647543979,52527104.0,0.101125
1647543982,52154368.0,0.12725
1647543982,50741248.0,0.120681
1647543983,51687424.0,0.149727
1647543985,53186560.0,0.141532
1647544074,51982336.0,0.159506
1647544074,51372032.0,0.197332
1647544076,51806208.0,0.178832
1647544078,51572736.0,0.17831
1647544081,49541120.0,0.163174
1647544082,50647040.0,0.178327
1647544082,52154368.0,0.164683
1647544084,51519488.0,0.161254
1647544173,49364992.0,0.193993
1647544175,49295360.0,0.157502
1647544176,49491968.0,0.1743
1647544177,48025600.0,0.175279
1647544179,47419392.0,0.166665
1647544181,48766976.0,0.180369
1647544182,47783936.0,0.163016
1647544185,50528256.0,0.161295
1647544270,52310016.0,0.193704
1647544274,50888704.0,0.175714
1647544275,50561024.0,0.156003
1647544276,49180672.0,0.1755
