time,ram_usage,cpu_usage
1646606561,63721472.0,0.095659
1646606617,58994688.0,0.166916
1646606684,52191232.0,0.166058
1646606714,64311296.0,0.097024
1646606756,52969472.0,0.173653
1646606807,67407872.0,0.100243
1646606807,74784768.0,0.099941
1646606826,54951936.0,0.173653
1646606857,64528384.0,0.097002
1646606899,55996416.0,0.137966
1646606973,56758272.0,0.126972
1646607048,57716736.0,0.121602
1646607120,60260352.0,0.124232
1646607179,64528384.0,0.099861
1646607196,61190144.0,0.123058
1646607268,61304832.0,0.127359
1646607375,62074880.0,0.166694
1646607409,55455744.0,0.099861
1646607450,61882368.0,0.10082
1646607475,62074880.0,0.221151
1646607555,59756544.0,0.223476
1646607634,54087680.0,0.228183
1646607652,57040896.0,0.097026
1646607714,56492032.0,0.190085
1646607795,56307712.0,0.147086
1646607875,58257408.0,0.141723
1646607889,59596800.0,0.096959
1646607955,58638336.0,0.142158
1646608036,60395520.0,0.142639
1646608074,64401408.0,0.10082
1646608116,61788160.0,0.142639
1646608124,70262784.0,0.100768
1646608127,62152704.0,0.097214
1646608198,63885312.0,0.146
1646608329,64802816.0,0.187095
1646608415,59342848.0,0.206286
1646608501,59342848.0,0.212525
1646608566,70180864.0,0.10122
1646608567,65081344.0,0.100786
1646608586,54153216.0,0.212525
1646608673,55087104.0,0.164879
1646608676,66981888.0,0.100694
1646608766,56160256.0,0.147496
1646608798,65536000.0,0.100786
1646608858,57643008.0,0.141657
1646608950,58568704.0,0.136987
1646608991,65880064.0,0.096902
1646609044,59244544.0,0.130528
1646609137,60997632.0,0.133678
1646609160,69984256.0,0.10122
1646609176,69541888.0,0.101436
1646609227,61333504.0,0.136229
1646609233,67997696.0,0.097048
1646609359,61710336.0,0.182859
1646609441,67997696.0,0.097018
1646609454,60166144.0,0.207366
1646609553,53297152.0,0.20619
1646609655,55459840.0,0.195407
1646609657,58683392.0,0.100437
1646609696,71852032.0,0.101072
1646609755,56832000.0,0.145558
1646609853,56651776.0,0.143069
1646609954,58396672.0,0.136459
1646610054,59437056.0,0.137406
1646610067,61227008.0,0.100635
1646610110,57135104.0,0.093546
1646610157,60739584.0,0.136911
1646610218,73097216.0,0.101001
1646610259,61628416.0,0.136911
1646610362,60358656.0,0.100381
1646610363,63655936.0,0.134169
1646610506,64421888.0,0.101226
1646610506,62726144.0,0.201484
1646610604,62451712.0,0.097595
1646610614,60039168.0,0.208421
1646610707,72929280.0,0.100975
1646610725,54054912.0,0.210444
1646610835,54603776.0,0.180605
1646610837,65257472.0,0.097595
1646610868,66125824.0,0.100631
1646610945,55877632.0,0.132077
1646611054,57077760.0,0.134237
1646611102,66392064.0,0.097234
1646611167,58114048.0,0.134962
1646611232,75546624.0,0.100551
1646611282,59625472.0,0.134962
1646611331,68431872.0,0.10045
1646611350,67026944.0,0.097471
1646611395,61030400.0,0.134211
1646611510,62181376.0,0.131577
1646611574,68050944.0,0.097471
1646611630,62181376.0,0.130169
1646611674,34344960.0,0.0
1646611680,76210176.0,0.100548
1646611694,39464960.0,0.0
1646611714,39464960.0,0.030437
1646611726,72314880.0,0.100824
1646611734,42561536.0,0.037057
1646611754,46948352.0,0.037057
1646611775,47570944.0,0.043657
1646611795,47570944.0,0.052013
1646611812,68714496.0,0.097052
1646611814,52580352.0,0.052013
1646611834,52580352.0,0.060685
1646611854,51544064.0,0.068953
1646611894,52862976.0,0.077674
1646611924,53026816.0,0.108361
1646611953,52809728.0,0.112802
1646611983,53039104.0,0.112802
1646612014,49266688.0,0.117089
1646612045,52011008.0,0.119783
1646612076,52011008.0,0.120816
1646612106,52572160.0,0.124484
1646612132,72314880.0,0.101107
1646612136,53686272.0,0.129071
1646612168,53686272.0,0.130299
1646612199,56201216.0,0.130299
1646612215,62304256.0,0.0
1646612250,56324096.0,0.115924
1646612257,42565632.0,0.021968
1646612261,71360512.0,0.092213
1646612301,56324096.0,0.144545
1646612319,45645824.0,0.037437
1646612342,55848960.0,0.151916
1646612366,47169536.0,0.054278
1646612383,49995776.0,0.151916
1646612420,50544640.0,0.061071
1646612423,50896896.0,0.148176
1646612463,50933760.0,0.150718
1646612473,51822592.0,0.078729
1646612490,71557120.0,0.100629
1646612503,52318208.0,0.150718
1646612531,54116352.0,0.082283
1646612545,53997568.0,0.150547
1646612586,55259136.0,0.12937
1646612593,55480320.0,0.083067
1646612628,55468032.0,0.115897
1646612651,57663488.0,0.08282
1646612669,57692160.0,0.111793
1646612702,57663488.0,0.08605
1646612704,71626752.0,0.099886
1646612728,58097664.0,0.131819
1646612744,35446784.0,0.0
1646612775,43855872.0,0.007462
1646612790,58347520.0,0.151614
1646612804,46215168.0,0.032047
1646612825,47063040.0,0.043323
1646612839,55824384.0,0.169819
1646612852,47063040.0,0.053086
1646612855,72839168.0,0.100497
1646612873,49471488.0,0.064335
1646612891,55824384.0,0.170442
1646612894,51695616.0,0.064335
1646612915,51695616.0,0.074571
1646612937,51654656.0,0.075858
1646612942,51019776.0,0.166274
1646612970,52654080.0,0.091199
1646612994,53096448.0,0.170708
1646613022,58843136.0,0.100383
1646613026,54398976.0,0.121898
1646613044,54616064.0,0.153533
1646613090,54452224.0,0.121898
1646613092,54509568.0,0.14185
1646613143,55676928.0,0.126309
1646613144,53542912.0,0.142327
1646613192,53542912.0,0.146877
1646613194,57274368.0,0.126309
1646613245,59260928.0,0.131352
1646613249,53522432.0,0.16645
1646613311,56479744.0,0.168005
1646613331,59326464.0,0.158603
1646613372,58130432.0,0.173376
1646613390,56877056.0,0.174638
1646613440,58130432.0,0.168703
1646613441,60940288.0,0.100787
1646613465,57094144.0,0.190634
