scenarioK_csi/antenna_00_features.csv.subcarrier_8_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_5_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_10_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_9_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_4_imaginary,scenarioK_csi/samples_base.csv.sample_key,scenarioK_csi/antenna_00_features.csv.subcarrier_11_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_67_real,scenarioK_csi/antenna_04_features.csv.subcarrier_70_real,scenarioK_csi/antenna_00_features.csv.subcarrier_1_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_16_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_73_real,scenarioK_csi/antenna_04_features.csv.subcarrier_77_real,scenarioK_csi/antenna_00_features.csv.subcarrier_3_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_7_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_21_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_94_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_74_real,scenarioK_csi/antenna_04_features.csv.subcarrier_76_real,scenarioK_csi/antenna_04_features.csv.subcarrier_63_real,scenarioK_csi/antenna_04_features.csv.subcarrier_75_real,scenarioK_csi/antenna_04_features.csv.subcarrier_95_imaginary,target_x,scenarioK_csi/antenna_04_features.csv.subcarrier_71_real,scenarioK_csi/antenna_00_features.csv.subcarrier_20_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_2_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_6_imaginary,scenarioK_csi/antenna_00_features.csv.subcarrier_19_imaginary,scenarioK_csi/antenna_04_features.csv.subcarrier_69_real
0.203125,0.1640625,0.23046875,0.23046875,0.1484375,user_1_sample_189,0.25390625,-0.00390625,-0.015625,0.08203125,0.296875,-0.05078125,-0.08203125,0.12890625,0.1875,0.35546875,0.6953125,-0.0625,-0.06640625,0.0234375,-0.08203125,0.703125,732,-0.0234375,0.3359375,0.1171875,0.171875,0.31640625,-0.0234375
0.21484375,0.171875,0.25,0.22265625,0.15625,user_1_sample_18,0.2421875,-0.0234375,-0.04296875,0.09765625,0.3046875,-0.0703125,-0.09375,0.12109375,0.19921875,0.34375,0.7109375,-0.0625,-0.08984375,0.02734375,-0.08203125,0.6796875,732,-0.04296875,0.34765625,0.1171875,0.171875,0.3203125,-0.02734375
0.203125,0.15625,0.23046875,0.2265625,0.1484375,user_1_sample_190,0.2421875,0.00390625,-0.015625,0.078125,0.31640625,-0.04296875,-0.08984375,0.1328125,0.203125,0.32421875,0.6953125,-0.0625,-0.078125,0.015625,-0.0625,0.70703125,732,-0.01171875,0.34375,0.12890625,0.19921875,0.34765625,-0.015625
0.21484375,0.16015625,0.23046875,0.21484375,0.14453125,user_1_sample_191,0.25,0.00390625,-0.0234375,0.09765625,0.2890625,-0.0625,-0.09375,0.13671875,0.1875,0.34375,0.6953125,-0.0390625,-0.08984375,0.00390625,-0.0703125,0.6796875,732,-0.04296875,0.3359375,0.1171875,0.1875,0.33203125,-0.01171875
0.2109375,0.1484375,0.2265625,0.2265625,0.13671875,user_1_sample_192,0.25,-0.0234375,-0.03125,0.08984375,0.3046875,-0.06640625,-0.08984375,0.1171875,0.1875,0.33203125,0.68359375,-0.0625,-0.0703125,0.015625,-0.078125,0.69140625,732,-0.0234375,0.33203125,0.10546875,0.1640625,0.34375,-0.015625
0.22265625,0.16015625,0.23046875,0.2265625,0.12890625,user_1_sample_193,0.25390625,-0.00390625,-0.02734375,0.09765625,0.29296875,-0.0546875,-0.09765625,0.14453125,0.19140625,0.33203125,0.703125,-0.078125,-0.08203125,0.0,-0.0625,0.69140625,732,-0.03125,0.3203125,0.109375,0.1875,0.3359375,-0.0234375
0.21484375,0.16015625,0.25,0.22265625,0.15625,user_1_sample_194,0.2421875,0.0,-0.0234375,0.09765625,0.296875,-0.04296875,-0.08984375,0.13671875,0.1875,0.34375,0.6953125,-0.03125,-0.06640625,0.00390625,-0.06640625,0.69140625,732,-0.03125,0.32421875,0.12109375,0.18359375,0.3203125,-0.01171875
0.203125,0.1640625,0.25,0.23046875,0.1328125,user_1_sample_195,0.2421875,-0.00390625,-0.0390625,0.10546875,0.31640625,-0.0390625,-0.0703125,0.14453125,0.19921875,0.34765625,0.7109375,-0.04296875,-0.078125,0.02734375,-0.06640625,0.703125,732,-0.03125,0.3203125,0.1171875,0.1875,0.3359375,-0.00390625
0.2109375,0.15625,0.23828125,0.23046875,0.13671875,user_1_sample_196,0.25390625,-0.01171875,-0.04296875,0.08984375,0.296875,-0.05078125,-0.0703125,0.1171875,0.19921875,0.34375,0.6953125,-0.05078125,-0.06640625,0.015625,-0.0625,0.68359375,732,-0.0390625,0.33203125,0.12109375,0.171875,0.32421875,-0.00390625
0.21484375,0.1484375,0.22265625,0.21484375,0.1328125,user_1_sample_197,0.23828125,-0.00390625,-0.0390625,0.09375,0.30859375,-0.04296875,-0.08984375,0.12109375,0.18359375,0.3359375,0.703125,-0.04296875,-0.08984375,0.01171875,-0.0703125,0.6796875,732,-0.03125,0.32421875,0.12109375,0.17578125,0.32421875,-0.0234375
0.203125,0.1484375,0.25,0.2265625,0.14453125,user_1_sample_198,0.23828125,-0.00390625,-0.02734375,0.109375,0.30859375,-0.06640625,-0.10546875,0.1328125,0.18359375,0.35546875,0.68359375,-0.05078125,-0.08203125,0.01171875,-0.0703125,0.69140625,732,-0.0390625,0.32421875,0.10546875,0.1640625,0.32421875,-0.02734375
0.19921875,0.16015625,0.2578125,0.21484375,0.15625,user_1_sample_199,0.23828125,-0.01171875,-0.0390625,0.09375,0.296875,-0.0703125,-0.08984375,0.13671875,0.1875,0.34375,0.6953125,-0.0546875,-0.08984375,0.03125,-0.078125,0.68359375,732,-0.0546875,0.32421875,0.1171875,0.1875,0.32421875,-0.00390625
0.21484375,0.18359375,0.25390625,0.2265625,0.1640625,user_1_sample_19,0.265625,-0.0234375,-0.05078125,0.08984375,0.3046875,-0.06640625,-0.09765625,0.12890625,0.2109375,0.34765625,0.7109375,-0.0703125,-0.09765625,0.015625,-0.08984375,0.70703125,732,-0.0546875,0.34375,0.10546875,0.1875,0.3359375,-0.03125
0.21484375,0.1640625,0.23046875,0.21484375,0.13671875,user_1_sample_1,0.25,-0.02734375,-0.05078125,0.09375,0.31640625,-0.06640625,-0.10546875,0.1171875,0.19140625,0.359375,0.69140625,-0.06640625,-0.08984375,-0.015625,-0.078125,0.67578125,732,-0.0390625,0.34765625,0.10546875,0.17578125,0.359375,-0.03125
0.22265625,0.16015625,0.25,0.22265625,0.14453125,user_1_sample_200,0.25390625,-0.0234375,-0.03125,0.09375,0.296875,-0.04296875,-0.08984375,0.1328125,0.19140625,0.32421875,0.6953125,-0.04296875,-0.09375,0.015625,-0.0703125,0.69140625,732,-0.04296875,0.3203125,0.1328125,0.1875,0.3359375,-0.00390625
0.23046875,0.1484375,0.23828125,0.2109375,0.12890625,user_1_sample_201,0.25390625,0.0,-0.02734375,0.09765625,0.2890625,-0.05078125,-0.09375,0.12890625,0.1875,0.33203125,0.6953125,-0.06640625,-0.08984375,0.01171875,-0.06640625,0.703125,732,-0.0390625,0.33203125,0.109375,0.17578125,0.33203125,-0.02734375
0.203125,0.15625,0.2265625,0.22265625,0.14453125,user_1_sample_202,0.23828125,-0.00390625,-0.03125,0.10546875,0.31640625,-0.0390625,-0.0703125,0.12109375,0.19921875,0.359375,0.70703125,-0.04296875,-0.0625,0.015625,-0.0703125,0.703125,732,-0.02734375,0.33203125,0.1171875,0.1640625,0.33203125,-0.015625
0.2265625,0.16015625,0.23046875,0.2109375,0.12890625,user_1_sample_203,0.25,-0.00390625,-0.02734375,0.09765625,0.296875,-0.05078125,-0.06640625,0.1328125,0.19921875,0.34375,0.6953125,-0.0625,-0.08203125,0.03125,-0.078125,0.69140625,732,-0.03125,0.3359375,0.10546875,0.18359375,0.3203125,-0.01171875
0.22265625,0.18359375,0.25,0.22265625,0.16015625,user_1_sample_204,0.2421875,-0.00390625,-0.0234375,0.09375,0.296875,-0.04296875,-0.08984375,0.13671875,0.203125,0.35546875,0.6953125,-0.05078125,-0.0703125,0.01171875,-0.0625,0.69140625,732,-0.02734375,0.34765625,0.1171875,0.1875,0.3359375,-0.01171875
0.19921875,0.16015625,0.23046875,0.21484375,0.14453125,user_1_sample_205,0.265625,-0.00390625,-0.0234375,0.08203125,0.296875,-0.05078125,-0.08203125,0.12890625,0.19921875,0.33203125,0.67578125,-0.05078125,-0.06640625,0.02734375,-0.0546875,0.69140625,732,-0.0234375,0.35546875,0.109375,0.1875,0.31640625,0.00390625
0.21484375,0.1640625,0.2421875,0.23046875,0.13671875,user_1_sample_206,0.2578125,0.0,-0.03125,0.10546875,0.296875,-0.0546875,-0.078125,0.1328125,0.203125,0.34765625,0.6953125,-0.0546875,-0.08203125,0.00390625,-0.0625,0.69140625,732,-0.03125,0.33203125,0.12109375,0.171875,0.34375,-0.00390625
0.203125,0.16015625,0.23046875,0.2265625,0.12890625,user_1_sample_207,0.25,-0.00390625,-0.01171875,0.109375,0.28125,-0.0546875,-0.09375,0.12890625,0.19140625,0.34765625,0.703125,-0.0546875,-0.08203125,0.015625,-0.0625,0.69140625,732,-0.0390625,0.32421875,0.1328125,0.18359375,0.31640625,0.0
0.2109375,0.15625,0.2265625,0.2109375,0.13671875,user_1_sample_208,0.23828125,-0.015625,-0.0390625,0.09375,0.29296875,-0.0625,-0.078125,0.1171875,0.19921875,0.3359375,0.703125,-0.078125,-0.078125,0.0234375,-0.06640625,0.6796875,732,-0.0625,0.32421875,0.1171875,0.1875,0.31640625,-0.01171875
0.2109375,0.1640625,0.23828125,0.23828125,0.13671875,user_1_sample_209,0.25,-0.02734375,-0.02734375,0.09375,0.31640625,-0.06640625,-0.09375,0.1328125,0.19921875,0.34765625,0.6796875,-0.06640625,-0.08203125,-0.00390625,-0.08203125,0.6953125,732,-0.02734375,0.33203125,0.12890625,0.18359375,0.34375,-0.02734375
0.22265625,0.16015625,0.25,0.21484375,0.15625,user_1_sample_20,0.23828125,-0.0234375,-0.02734375,0.08984375,0.296875,-0.08203125,-0.1171875,0.1328125,0.1875,0.35546875,0.703125,-0.0625,-0.09765625,0.0,-0.09375,0.7109375,732,-0.06640625,0.33203125,0.1171875,0.19140625,0.34765625,-0.0390625
0.22265625,0.171875,0.23828125,0.23046875,0.14453125,user_1_sample_210,0.2578125,0.0,-0.015625,0.09375,0.29296875,-0.05078125,-0.08203125,0.12890625,0.19140625,0.359375,0.69140625,-0.05078125,-0.0703125,0.015625,-0.06640625,0.70703125,732,-0.0234375,0.3203125,0.12109375,0.1875,0.34375,-0.02734375
0.21484375,0.171875,0.25,0.21484375,0.12890625,user_1_sample_211,0.2421875,-0.01171875,-0.015625,0.09375,0.3046875,-0.0546875,-0.09375,0.1328125,0.1875,0.3359375,0.703125,-0.0625,-0.08203125,0.0234375,-0.0625,0.6953125,732,-0.03125,0.3359375,0.10546875,0.1640625,0.32421875,-0.0234375
0.22265625,0.14453125,0.23046875,0.22265625,0.1328125,user_1_sample_212,0.2421875,-0.0234375,-0.02734375,0.09375,0.296875,-0.05078125,-0.078125,0.13671875,0.1875,0.35546875,0.69140625,-0.0546875,-0.08984375,0.01171875,-0.08203125,0.69140625,732,-0.0546875,0.32421875,0.1171875,0.1875,0.3203125,-0.0234375
0.19921875,0.15625,0.23046875,0.22265625,0.1328125,user_1_sample_213,0.23828125,-0.015625,-0.05078125,0.078125,0.296875,-0.0625,-0.09375,0.109375,0.19140625,0.3203125,0.69140625,-0.06640625,-0.0703125,0.00390625,-0.078125,0.69140625,732,-0.04296875,0.3359375,0.1171875,0.19140625,0.33203125,-0.0234375
0.2109375,0.16015625,0.23046875,0.23046875,0.15625,user_1_sample_214,0.265625,0.0,-0.02734375,0.08984375,0.3046875,-0.05078125,-0.10546875,0.12109375,0.19140625,0.34375,0.703125,-0.0546875,-0.078125,0.015625,-0.0625,0.69140625,732,-0.05078125,0.34375,0.109375,0.171875,0.31640625,-0.02734375
0.2109375,0.16015625,0.23046875,0.2265625,0.1484375,user_1_sample_215,0.25,-0.015625,-0.04296875,0.08984375,0.2890625,-0.0625,-0.09765625,0.109375,0.1875,0.34375,0.703125,-0.0546875,-0.09375,0.015625,-0.08984375,0.6796875,732,-0.05078125,0.3359375,0.109375,0.1640625,0.33203125,-0.02734375
0.21484375,0.1640625,0.23828125,0.22265625,0.1328125,user_1_sample_216,0.25,-0.01171875,-0.0390625,0.09765625,0.296875,-0.0703125,-0.08203125,0.14453125,0.17578125,0.3359375,0.69140625,-0.06640625,-0.08203125,0.00390625,-0.0703125,0.67578125,732,-0.04296875,0.33203125,0.10546875,0.17578125,0.3203125,-0.03125
0.21484375,0.1640625,0.25,0.21484375,0.14453125,user_1_sample_217,0.25,-0.00390625,-0.03125,0.09375,0.3046875,-0.05078125,-0.08203125,0.12890625,0.18359375,0.34375,0.703125,-0.04296875,-0.08203125,0.015625,-0.06640625,0.7109375,732,-0.03125,0.32421875,0.10546875,0.18359375,0.3359375,-0.015625
0.2109375,0.16015625,0.25390625,0.22265625,0.1484375,user_1_sample_218,0.25390625,-0.01171875,-0.0234375,0.10546875,0.3046875,-0.0390625,-0.08984375,0.13671875,0.19921875,0.35546875,0.72265625,-0.06640625,-0.08203125,0.01171875,-0.06640625,0.703125,732,-0.02734375,0.35546875,0.12109375,0.1875,0.34375,-0.0234375
0.21484375,0.15625,0.2421875,0.2265625,0.1484375,user_1_sample_219,0.25,0.00390625,-0.04296875,0.09375,0.30859375,-0.0625,-0.078125,0.12890625,0.19140625,0.34375,0.69140625,-0.0625,-0.06640625,0.00390625,-0.0625,0.7109375,732,-0.0234375,0.34375,0.12109375,0.17578125,0.3203125,-0.0234375
0.203125,0.16015625,0.23046875,0.2265625,0.1328125,user_1_sample_21,0.25390625,-0.02734375,-0.04296875,0.09375,0.29296875,-0.0703125,-0.1171875,0.12109375,0.17578125,0.34765625,0.68359375,-0.078125,-0.12109375,0.00390625,-0.08984375,0.68359375,732,-0.0546875,0.34375,0.109375,0.17578125,0.3359375,-0.0546875
0.21484375,0.171875,0.23046875,0.23046875,0.1484375,user_1_sample_220,0.25,0.01171875,-0.0234375,0.09765625,0.3046875,-0.05078125,-0.08984375,0.1171875,0.19921875,0.34765625,0.68359375,-0.04296875,-0.0546875,0.015625,-0.0390625,0.703125,732,-0.03125,0.33203125,0.109375,0.18359375,0.33203125,-0.015625
0.22265625,0.1484375,0.23046875,0.21484375,0.13671875,user_1_sample_221,0.25,-0.00390625,-0.0390625,0.109375,0.30859375,-0.05078125,-0.0703125,0.14453125,0.19921875,0.35546875,0.703125,-0.0390625,-0.09765625,0.02734375,-0.06640625,0.69140625,732,-0.0390625,0.32421875,0.12109375,0.19140625,0.32421875,-0.015625
0.2109375,0.1640625,0.23828125,0.23828125,0.16015625,user_1_sample_222,0.25390625,-0.015625,-0.0390625,0.10546875,0.29296875,-0.06640625,-0.09375,0.13671875,0.203125,0.34375,0.69140625,-0.06640625,-0.10546875,0.0234375,-0.08203125,0.6953125,732,-0.0546875,0.34375,0.10546875,0.1875,0.34375,-0.02734375
0.2109375,0.15625,0.2421875,0.22265625,0.15625,user_1_sample_223,0.2421875,0.00390625,-0.02734375,0.09375,0.29296875,-0.0625,-0.09375,0.12890625,0.19140625,0.34375,0.70703125,-0.0546875,-0.078125,0.01171875,-0.06640625,0.68359375,732,-0.02734375,0.3359375,0.109375,0.18359375,0.33203125,-0.03125
0.19921875,0.1640625,0.2421875,0.23046875,0.1484375,user_1_sample_224,0.25,0.0,-0.0390625,0.10546875,0.30859375,-0.0546875,-0.09765625,0.12890625,0.19140625,0.35546875,0.68359375,-0.0625,-0.08203125,-0.00390625,-0.06640625,0.6953125,732,-0.05078125,0.33203125,0.109375,0.1875,0.32421875,-0.0234375
0.2109375,0.171875,0.23828125,0.22265625,0.15625,user_1_sample_225,0.25,-0.00390625,-0.0546875,0.08984375,0.30859375,-0.06640625,-0.09375,0.1328125,0.203125,0.34375,0.6953125,-0.06640625,-0.08984375,0.01171875,-0.078125,0.703125,732,-0.03125,0.34765625,0.12109375,0.171875,0.3203125,-0.0234375
0.21484375,0.16015625,0.23828125,0.2265625,0.13671875,user_1_sample_226,0.2578125,0.0,-0.02734375,0.10546875,0.31640625,-0.05078125,-0.08984375,0.1484375,0.19140625,0.34375,0.703125,-0.06640625,-0.0703125,0.00390625,-0.06640625,0.7109375,732,-0.02734375,0.32421875,0.1171875,0.18359375,0.34375,-0.0234375
0.2109375,0.1640625,0.23828125,0.2265625,0.14453125,user_1_sample_227,0.265625,0.00390625,-0.03125,0.10546875,0.3203125,-0.0546875,-0.0703125,0.12109375,0.19140625,0.3359375,0.6953125,-0.0546875,-0.08984375,0.0234375,-0.0625,0.7109375,732,-0.0390625,0.34375,0.1171875,0.1875,0.3359375,-0.0234375
0.2109375,0.14453125,0.2265625,0.23046875,0.1484375,user_1_sample_228,0.25390625,-0.01171875,-0.02734375,0.08203125,0.30859375,-0.05078125,-0.09375,0.1171875,0.19140625,0.359375,0.703125,-0.0546875,-0.08203125,0.0234375,-0.0703125,0.6953125,732,-0.0234375,0.3359375,0.109375,0.171875,0.3203125,-0.00390625
0.203125,0.15625,0.23828125,0.2109375,0.14453125,user_1_sample_229,0.2421875,-0.05078125,-0.0546875,0.09765625,0.29296875,-0.08203125,-0.1171875,0.1171875,0.19921875,0.34375,0.68359375,-0.078125,-0.08984375,0.00390625,-0.08984375,0.69140625,732,-0.0703125,0.33203125,0.1171875,0.171875,0.33203125,-0.0390625
0.203125,0.17578125,0.23828125,0.23828125,0.14453125,user_1_sample_22,0.2578125,-0.015625,-0.02734375,0.08203125,0.3046875,-0.0625,-0.1171875,0.12890625,0.19140625,0.359375,0.6953125,-0.0703125,-0.09765625,0.00390625,-0.078125,0.703125,732,-0.05078125,0.34375,0.12109375,0.19140625,0.3359375,-0.0390625
0.203125,0.16015625,0.2421875,0.21484375,0.14453125,user_1_sample_230,0.25,-0.00390625,-0.0390625,0.09765625,0.29296875,-0.0625,-0.09375,0.12890625,0.19140625,0.3359375,0.6953125,-0.078125,-0.078125,0.00390625,-0.0703125,0.66796875,732,-0.05078125,0.34375,0.109375,0.171875,0.32421875,-0.03125
0.203125,0.1484375,0.23046875,0.2109375,0.15625,user_1_sample_231,0.2421875,-0.015625,-0.015625,0.09375,0.29296875,-0.04296875,-0.078125,0.1171875,0.19921875,0.34765625,0.703125,-0.06640625,-0.0703125,0.0234375,-0.0625,0.70703125,732,-0.0390625,0.3359375,0.109375,0.171875,0.33203125,-0.015625
0.22265625,0.171875,0.2421875,0.23828125,0.14453125,user_1_sample_232,0.25,-0.015625,-0.0390625,0.09375,0.3046875,-0.06640625,-0.10546875,0.12109375,0.19921875,0.33203125,0.6953125,-0.078125,-0.09375,0.0,-0.078125,0.68359375,732,-0.0546875,0.33203125,0.12109375,0.19140625,0.34375,-0.03125
0.2109375,0.16015625,0.23046875,0.2265625,0.13671875,user_1_sample_233,0.2578125,0.0,-0.0390625,0.08984375,0.30859375,-0.0546875,-0.08203125,0.12109375,0.19921875,0.34375,0.7109375,-0.0625,-0.0703125,0.0234375,-0.0625,0.68359375,732,-0.04296875,0.33203125,0.109375,0.171875,0.3203125,0.0
0.21484375,0.1640625,0.23828125,0.2421875,0.15625,user_1_sample_234,0.2578125,0.0,-0.015625,0.09375,0.30859375,-0.06640625,-0.09765625,0.12890625,0.19921875,0.34765625,0.69140625,-0.0546875,-0.08984375,0.00390625,-0.0546875,0.703125,732,-0.0234375,0.34765625,0.12109375,0.17578125,0.34375,-0.03125
0.2109375,0.15625,0.2265625,0.22265625,0.1484375,user_1_sample_235,0.25,-0.02734375,-0.0546875,0.08984375,0.296875,-0.08203125,-0.08203125,0.12890625,0.203125,0.34375,0.69140625,-0.0546875,-0.09375,0.0,-0.078125,0.68359375,732,-0.05078125,0.3359375,0.08984375,0.17578125,0.34375,-0.02734375
0.22265625,0.171875,0.23046875,0.2109375,0.14453125,user_1_sample_236,0.25,-0.00390625,-0.0390625,0.09765625,0.30859375,-0.0703125,-0.09375,0.12890625,0.17578125,0.34765625,0.703125,-0.0703125,-0.0703125,0.015625,-0.0625,0.69140625,732,-0.0390625,0.34765625,0.10546875,0.17578125,0.33203125,-0.01171875
0.22265625,0.1484375,0.23828125,0.23046875,0.13671875,user_1_sample_237,0.2421875,-0.0234375,-0.02734375,0.08984375,0.30859375,-0.06640625,-0.08984375,0.12109375,0.19140625,0.35546875,0.69140625,-0.0625,-0.08203125,0.01171875,-0.0703125,0.6953125,732,-0.0625,0.32421875,0.10546875,0.171875,0.3359375,-0.0234375
0.21484375,0.17578125,0.2265625,0.21484375,0.13671875,user_1_sample_238,0.2421875,-0.0234375,-0.0390625,0.09375,0.28125,-0.05078125,-0.09765625,0.13671875,0.19140625,0.34375,0.68359375,-0.0625,-0.09375,0.01171875,-0.078125,0.6953125,732,-0.05078125,0.34375,0.109375,0.18359375,0.33203125,-0.02734375
0.21484375,0.16015625,0.2265625,0.22265625,0.13671875,user_1_sample_239,0.23828125,-0.0234375,-0.03125,0.109375,0.28125,-0.0625,-0.078125,0.1171875,0.18359375,0.32421875,0.69140625,-0.0625,-0.078125,0.01171875,-0.08984375,0.6953125,732,-0.0625,0.3203125,0.10546875,0.1640625,0.3046875,-0.0234375
0.21484375,0.1640625,0.25,0.22265625,0.13671875,user_1_sample_23,0.2421875,-0.0234375,-0.04296875,0.09765625,0.3046875,-0.08203125,-0.109375,0.1328125,0.21484375,0.36328125,0.6796875,-0.06640625,-0.09375,-0.01171875,-0.0625,0.703125,732,-0.04296875,0.3359375,0.1171875,0.171875,0.32421875,-0.02734375
0.2109375,0.1640625,0.23828125,0.23828125,0.16015625,user_1_sample_24,0.2578125,-0.00390625,-0.0390625,0.10546875,0.30859375,-0.0625,-0.08203125,0.12890625,0.2109375,0.34765625,0.70703125,-0.04296875,-0.08203125,0.015625,-0.0703125,0.6953125,732,-0.0390625,0.3359375,0.109375,0.17578125,0.3359375,-0.015625
0.203125,0.16015625,0.2421875,0.22265625,0.1484375,user_1_sample_25,0.2578125,-0.02734375,-0.0546875,0.08984375,0.31640625,-0.08984375,-0.109375,0.1328125,0.19921875,0.35546875,0.6953125,-0.0625,-0.09765625,0.00390625,-0.06640625,0.7109375,732,-0.0625,0.34375,0.109375,0.1875,0.33203125,-0.03125
0.203125,0.1484375,0.23046875,0.2265625,0.1328125,user_1_sample_26,0.265625,-0.0234375,-0.05078125,0.09765625,0.30859375,-0.0625,-0.08984375,0.12890625,0.203125,0.34765625,0.70703125,-0.0625,-0.08984375,0.00390625,-0.06640625,0.68359375,732,-0.05078125,0.359375,0.109375,0.171875,0.3359375,-0.03125
0.1875,0.1640625,0.23828125,0.2421875,0.13671875,user_1_sample_27,0.23046875,-0.015625,-0.04296875,0.09765625,0.30859375,-0.078125,-0.09765625,0.12890625,0.1875,0.3359375,0.69140625,-0.05078125,-0.08203125,0.0,-0.078125,0.6953125,732,-0.04296875,0.34375,0.09765625,0.171875,0.3203125,-0.02734375
0.2265625,0.1640625,0.23046875,0.2265625,0.12890625,user_1_sample_28,0.25,-0.01171875,-0.04296875,0.10546875,0.296875,-0.0546875,-0.09375,0.14453125,0.203125,0.34765625,0.6953125,-0.0703125,-0.08203125,0.015625,-0.0625,0.703125,732,-0.04296875,0.32421875,0.109375,0.19140625,0.32421875,-0.015625
0.2109375,0.1640625,0.25,0.2265625,0.13671875,user_1_sample_29,0.2421875,-0.0234375,-0.0390625,0.078125,0.29296875,-0.0703125,-0.109375,0.12109375,0.1875,0.359375,0.69140625,-0.0625,-0.08984375,0.0,-0.0703125,0.69140625,732,-0.03125,0.3203125,0.09765625,0.171875,0.33203125,-0.03125
0.2109375,0.16015625,0.23828125,0.23046875,0.1328125,user_1_sample_2,0.26953125,0.0,-0.04296875,0.08203125,0.3203125,-0.0546875,-0.08203125,0.1328125,0.19921875,0.36328125,0.6796875,-0.05078125,-0.08203125,0.015625,-0.06640625,0.6796875,732,-0.04296875,0.359375,0.10546875,0.171875,0.35546875,-0.015625
0.1875,0.1640625,0.23828125,0.22265625,0.14453125,user_1_sample_30,0.2421875,-0.01171875,-0.03125,0.09375,0.31640625,-0.0703125,-0.09765625,0.109375,0.19140625,0.33203125,0.6796875,-0.0546875,-0.08203125,-0.00390625,-0.08984375,0.69140625,732,-0.04296875,0.3359375,0.09765625,0.171875,0.33203125,-0.0390625
0.203125,0.17578125,0.23828125,0.23046875,0.1484375,user_1_sample_31,0.25,-0.00390625,-0.03125,0.10546875,0.3046875,-0.04296875,-0.09375,0.13671875,0.19140625,0.35546875,0.67578125,-0.0625,-0.08203125,0.01171875,-0.06640625,0.68359375,732,-0.0390625,0.34375,0.12109375,0.18359375,0.3359375,-0.0234375
0.2109375,0.15625,0.23828125,0.2265625,0.15625,user_1_sample_32,0.2578125,-0.015625,-0.03125,0.09765625,0.29296875,-0.06640625,-0.08984375,0.13671875,0.203125,0.34765625,0.703125,-0.06640625,-0.08984375,0.015625,-0.078125,0.69140625,732,-0.0390625,0.33203125,0.109375,0.1875,0.32421875,-0.02734375
0.203125,0.15625,0.23828125,0.21484375,0.1328125,user_1_sample_33,0.23046875,-0.01171875,-0.04296875,0.09375,0.3046875,-0.0625,-0.09765625,0.1328125,0.18359375,0.34375,0.6953125,-0.0546875,-0.08984375,0.0,-0.0703125,0.6953125,732,-0.0625,0.3359375,0.109375,0.17578125,0.3359375,-0.03125
0.2109375,0.1640625,0.23828125,0.23828125,0.14453125,user_1_sample_34,0.25,-0.015625,-0.0546875,0.10546875,0.3046875,-0.0703125,-0.09765625,0.12890625,0.19921875,0.34375,0.703125,-0.05078125,-0.078125,0.015625,-0.06640625,0.68359375,732,-0.03125,0.34375,0.12109375,0.203125,0.33203125,-0.015625
0.21484375,0.16015625,0.2421875,0.2109375,0.13671875,user_1_sample_35,0.23828125,-0.01171875,-0.03125,0.09765625,0.2890625,-0.0546875,-0.09375,0.12890625,0.17578125,0.34765625,0.7109375,-0.078125,-0.12109375,0.0,-0.09375,0.68359375,732,-0.0546875,0.32421875,0.109375,0.1875,0.32421875,-0.04296875
0.21484375,0.16015625,0.25390625,0.2265625,0.13671875,user_1_sample_36,0.2421875,-0.0234375,-0.03125,0.09765625,0.296875,-0.0625,-0.09375,0.12890625,0.18359375,0.33203125,0.68359375,-0.0703125,-0.08203125,-0.01171875,-0.08203125,0.69140625,732,-0.05078125,0.34375,0.1328125,0.18359375,0.33203125,-0.03125
0.203125,0.16015625,0.2421875,0.23828125,0.14453125,user_1_sample_37,0.25390625,-0.015625,-0.0234375,0.10546875,0.3046875,-0.0703125,-0.109375,0.1328125,0.1875,0.34765625,0.70703125,-0.078125,-0.08203125,-0.00390625,-0.078125,0.68359375,732,-0.05078125,0.3359375,0.109375,0.18359375,0.33203125,-0.0390625
0.2109375,0.1640625,0.23828125,0.23828125,0.15625,user_1_sample_38,0.25390625,-0.01171875,-0.015625,0.08984375,0.31640625,-0.05078125,-0.0703125,0.1484375,0.203125,0.33203125,0.69140625,-0.0625,-0.08203125,0.01171875,-0.0625,0.70703125,732,-0.0234375,0.33203125,0.12890625,0.19140625,0.35546875,-0.0234375
0.203125,0.1484375,0.23828125,0.22265625,0.13671875,user_1_sample_39,0.25390625,-0.015625,-0.03125,0.109375,0.29296875,-0.0546875,-0.08984375,0.13671875,0.17578125,0.34765625,0.69140625,-0.06640625,-0.09375,0.01171875,-0.06640625,0.68359375,732,-0.0390625,0.3359375,0.1328125,0.1875,0.33203125,-0.02734375
